175,534,561
379,412,500
381,389,430
146,417,455
501,511,789
267,319,446
688,844,946
757,861,866
512,670,700
12,254,309
21,277,367
139,243,435
64,116,246
517,634,789
159,579,990
89,264,329
674,836,927
79,103,224
595,625,713
43,222,982
553,574,687
104,349,877
651,708,982
160,295,362
62,349,874
213,434,464
580,878,897
556,683,962
826,849,893
310,324,383
79,118,283
113,118,323
770,862,893
50,229,336
94,109,113
527,869,941
671,750,920
32,175,325
662,688,714
221,271,363
334,641,817
105,267,334
350,440,939
101,208,837
41,219,352
39,426,434
386,515,779
14,206,417
52,110,302
713,725,970
157,244,397
546,577,959
200,414,432
506,715,945
376,458,782
226,293,605
572,712,732
319,517,768
144,270,484
551,680,814
186,328,354
229,624,727
593,757,864
22,304,426
658,752,918
721,881,965
639,656,804
722,741,907
229,399,734
518,798,844
160,238,258
22,330,362
123,381,390
521,627,649
130,270,348
663,813,823
37,327,593
224,232,648
127,468,480
599,700,720
446,530,721
242,344,465
723,809,874
220,572,983
444,637,856
22,85,212
657,780,802
576,867,870
531,590,855
189,205,481
476,555,786
54,284,472
204,321,454
130,565,920
102,360,368
622,645,826
693,745,929
61,74,207
80,426,713
525,637,686
5,316,924
159,275,351
150,180,392
647,764,865
628,648,956
118,379,381
712,776,913
680,788,965
136,162,697
521,737,964
498,673,961
3,345,467
241,672,908
350,419,766
602,667,760
556,688,793
66,95,878
32,252,258
345,427,459
438,452,463
529,774,795
86,246,290
73,367,381
16,334,361
628,711,807
330,419,500
157,245,460
572,697,813
518,916,937
839,903,982
631,861,940
432,855,918
150,662,817
278,310,380
642,695,761
75,294,485
189,212,328
7,250,380
223,355,769
241,464,489
59,149,304
507,737,740
231,310,316
165,414,438
514,714,943
704,717,790
18,258,342
79,127,231
120,562,967
845,894,928
245,437,901
534,684,867
268,289,427
25,152,425
22,25,135
324,415,434
42,76,119
787,904,988
605,644,908
32,373,396
82,99,347
45,80,226
214,391,416
643,696,840
312,773,880
606,743,934
645,689,690
571,722,939
82,269,311
594,709,919
511,823,915
237,370,891
331,340,365
773,799,876
21,59,62
740,865,961
82,102,396
7,100,452
86,215,236
30,79,342
823,844,940
331,450,486
77,229,324
54,243,680
571,838,866
224,300,642
72,290,497
451,701,703
111,216,757
311,461,474
139,142,213
95,220,372
28,264,287
25,491,579
62,86,143
545,668,954
541,715,768
571,756,942
376,427,441
32,433,460
34,720,772
66,288,503
646,725,970
246,452,957
18,215,337
399,687,711
571,754,979
37,394,543
624,816,950
270,406,976
555,756,860
147,246,255
88,108,594
59,379,489
523,529,672
612,758,986
312,392,492
584,761,860
675,696,824
140,225,288
558,748,950
168,194,406
663,740,852
208,332,435
249,276,439
563,622,934
263,650,927
170,308,336
557,943,958
508,753,1000
129,451,710
205,386,996
882,983,987
235,391,459
635,824,899
