284,334,415
59,127,311
59,379,489
17,184,417
79,103,224
105,139,334
37,139,404
17,219,417
118,127,355
37,127,170
118,376,457
139,304,334
118,379,381
146,417,455
32,433,460
20,127,224
14,396,432
284,297,670
59,381,667
14,97,670
19,156,650
545,815,940
570,637,768
717,771,790
24,32,420
45,139,178
79,127,231
118,255,450
88,137,198
226,284,309
224,226,241
59,121,284
105,267,334
139,339,400
311,455,460
417,427,894
489,586,634
572,613,862
508,627,930
704,717,790
684,717,976
14,206,417
50,229,336
79,118,283
95,224,437
75,102,127
167,190,489
17,100,216
183,211,224
269,295,334
16,334,361
19,369,376
127,308,395
381,439,627
19,513,976
558,625,982
512,670,700
670,807,815
705,757,940
717,788,970
1,102,224
17,212,231
37,308,364
45,80,226
118,183,266
127,397,426
62,139,161
139,243,435
296,391,395
315,395,417
336,355,371
88,258,394
37,318,396
386,450,494
41,75,489
32,395,496
294,432,637
24,243,665
381,389,771
395,721,779
68,558,760
501,704,733
502,760,992
544,670,704
774,927,940
502,514,885
590,862,902
590,760,934
572,760,947
717,864,975
11,13,224
94,105,139
96,224,366
45,117,390
170,308,336
108,219,311
69,253,417
243,258,473
183,264,376
45,273,455
23,224,282
167,286,443
325,336,491
34,224,359
363,437,489
376,427,441
381,389,430
35,167,390
315,334,399
146,267,400
295,337,404
42,296,417
212,376,419
88,385,494
198,427,501
156,650,864
308,627,981
127,494,697
184,229,983
334,641,817
503,574,733
558,584,772
593,717,900
572,597,737
521,627,649
561,634,940
646,862,938
630,670,964
603,670,673
761,870,934
670,773,928
505,845,982
632,768,871
558,815,878
700,779,908
729,864,927
627,651,950
583,771,975
14,426,430
19,300,309
32,175,325
24,61,379
21,59,62
24,80,108
82,102,396
88,103,187
113,118,323
118,245,411
79,169,460
139,192,412
193,293,390
224,301,412
235,391,459
118,140,244
278,467,489
297,334,453
73,337,460
138,240,371
127,154,371
126,376,397
219,369,391
335,392,415
19,170,398
53,167,415
118,183,416
211,214,417
334,443,478
146,219,450
17,459,483
105,198,473
216,295,624
270,406,976
308,415,861
111,216,757
156,177,768
224,232,648
22,398,737
366,399,737
366,403,583
273,606,862
182,404,670
457,760,894
503,662,927
535,558,760
545,934,938
562,584,729
529,665,768
613,721,761
671,687,733
733,863,927
590,641,741
619,741,768
583,774,989
572,632,792
841,893,976
593,757,864
681,773,871
512,593,885
637,646,923
600,670,930
717,960,975
790,930,974
981,987,989
61,334,477
111,113,391
139,232,431
146,193,249
50,139,152
175,253,391
212,400,403
216,364,420
19,253,457
32,252,258
75,268,376
59,293,299
295,342,430
198,308,345
42,137,311
312,320,336
14,286,313
336,355,387
255,337,386
10,219,376
377,396,454
231,399,412
281,414,460
324,415,434
222,390,419
