248,333,362
555,800,884
64,265,460
136,246,396
35,289,498
223,281,315
779,850,899
704,715,1000
537,613,672
229,260,391
62,233,314
377,927,938
298,361,397
109,213,408
536,767,786
575,844,951
253,370,426
958,967,989
230,393,482
627,752,784
54,140,266
200,248,418
867,929,978
695,744,984
128,189,254
663,705,737
41,229,253
247,373,725
645,872,925
73,287,362
626,650,945
32,240,430
98,271,334
683,956,987
169,200,254
586,641,780
592,604,986
493,504,920
637,661,758
558,707,885
634,743,834
178,333,390
702,764,999
128,190,452
415,433,772
530,913,936
174,198,235
645,695,881
519,526,690
670,817,932
501,524,908
202,426,461
517,569,941
526,730,886
289,300,423
289,462,465
715,739,835
5,40,175
99,124,397
135,250,453
131,372,390
64,217,375
73,322,397
153,346,494
909,934,941
724,768,822
15,94,309
107,212,351
274,293,349
526,576,943
83,484,734
570,859,909
576,857,950
13,343,485
333,378,405
625,701,909
533,671,716
354,394,487
741,878,948
604,783,980
147,205,309
543,658,884
297,406,431
221,413,486
669,847,991
879,881,946
425,460,494
636,689,920
415,548,624
324,670,921
56,294,487
140,280,449
78,246,264
92,110,394
6,475,499
174,223,245
606,640,923
175,299,735
70,814,974
246,388,484
543,790,925
518,931,987
548,740,745
512,931,986
94,950,952
659,662,917
25,296,321
95,239,751
29,101,396
778,909,927
62,134,509
581,634,637
557,598,779
51,136,380
831,857,894
92,386,399
110,452,463
547,692,860
48,248,252
313,697,899
7,177,289
554,595,687
526,676,684
87,286,417
113,189,269
65,131,427
189,236,260
56,185,399
655,664,731
508,522,831
536,667,957
551,759,829
219,339,426
716,826,937
123,232,264
516,768,898
541,571,844
229,445,463
158,199,406
696,838,862
134,197,426
63,131,484
689,827,944
306,313,437
199,228,281
101,127,335
766,875,920
790,862,900
597,674,913
737,865,998
539,547,842
71,302,349
206,347,420
342,361,391
17,277,420
84,362,418
74,250,480
144,259,303
66,253,456
33,60,394
235,253,410
74,262,288
270,350,410
712,821,994
260,346,499
61,226,279
529,713,960
124,205,993
228,261,372
758,769,987
190,346,493
49,52,136
601,708,806
289,301,347
13,184,350
5,36,382
504,624,732
37,113,376
502,581,933
