39,67,80,205
35,73,199,215
32,131,149,385
59,104,143,185
21,128,151,387
33,37,160,523
2,12,160,875
10,134,235,384
53,79,114,502
21,59,107,708
30,103,210,278
17,110,176,362
11,154,206,349
48,71,107,817
17,88,132,824
10,15,434,625
113,118,148,362
4,9,353,901
33,120,219,444
1,130,150,796
2,31,424,589
60,142,196,250
1,68,321,529
17,68,299,479
82,95,220,286
19,92,376,495
133,155,241,296
71,116,289,394
15,67,446,448
8,167,230,545
45,47,334,401
3,14,486,841
15,134,281,442
22,25,455,937
20,214,265,321
19,148,153,723
28,66,373,646
2,47,345,868
33,138,205,994
64,110,298,362
24,104,354,572
63,146,147,759
71,80,207,690
12,140,341,815
48,55,422,426
29,202,332,411
52,100,185,915
16,216,272,496
16,140,310,674
37,44,255,728
22,54,567,907
52,195,241,899
66,76,311,648
3,150,326,632
47,145,390,591
14,136,250,870
4,112,300,858
38,187,198,463
28,116,270,896
40,45,261,740
27,170,331,778
170,173,188,289
22,45,647,736
16,178,312,804
136,149,225,956
63,81,336,817
76,148,375,915
140,178,295,339
109,130,260,593
46,50,539,795
123,135,272,481
84,109,276,594
220,234,241,543
98,135,286,451
118,141,335,575
25,272,342,510
89,122,232,943
2,86,461,803
10,38,682,853
127,181,305,329
34,59,625,990
11,106,582,997
22,229,566,1000
42,203,398,507
56,159,388,727
12,265,401,566
69,75,706,710
14,146,761,968
26,109,860,971
118,130,382,828
48,260,328,572
96,97,255,633
61,157,306,835
119,199,322,432
40,137,550,856
60,70,681,755
41,232,253,864
2,166,447,819
3,82,720,884
116,190,222,891
31,253,313,820
35,70,288,326
5,96,721,891
61,82,462,928
137,164,288,579
18,266,328,745
115,229,339,468
78,274,392,599
47,343,503,535
75,315,385,739
77,209,497,697
62,346,522,606
104,151,385,948
139,220,370,655
122,159,420,455
66,304,562,619
51,146,769,865
17,289,440,942
59,269,327,781
51,330,501,505
204,238,306,502
180,228,328,500
139,182,532,581
191,217,246,431
70,140,833,935
51,238,468,659
134,219,269,627
156,173,315,536
132,152,459,574
132,273,332,615
216,255,375,376
12,312,601,991
9,26,127
37,218,623,668
26,262,516,841
210,240,308,441
71,89,960,971
23,416,487,587
57,125,751,867
129,290,337,568
22,406,437,598
9,254,458,771
28,36,146
182,235,348,741
205,208,357,687
284,311,336,368
146,274,391,756
237,314,329,488
92,158,559,750
31,423,610,844
11,603,605,724
119,135,665,818
19,481,519,686
20,257,663,824
89,103,707,732
56,232,665,820
95,172,564,956
166,189,275,982
83,171,418,959
40,504,514,566
14,379,766,954
221,222,296,632
13,397,586,890
45,263,513,900
196,228,603,621
110,201,506,842
25,470,700,907
242,318,484,545
111,295,450,719
281,287,323,448
30,74,159
110,308,492,772
34,302,860,922
217,351,548,604
74,250,689,814
52,281,750,882
89,305,453,794
30,62,188
86,351,464,811
3,62,188
112,306,537,844
100,393,586,931
48,422,459,721
193,292,389,774
58,251,672,969
143,322,558,926
208,294,443,533
110,389,492,665
171,344,403,603
114,221,808,921
218,255,453,611
48,55,198
119,334,701,887
258,282,343,773
138,347,769,979
43,47,177
160,172,634,925
37,537,794,953
304,368,585,612
