5,36,90,218
23,63,108,386
52,57,104,235
29,72,111,624
50,52,59,488
19,38,54,899
4,28,174,424
4,6,111,814
12,85,145,251
1,15,376,522
18,49,82,698
21,67,81,764
1,62,176,752
50,80,194,384
125,133,163,233
51,70,199,470
144,145,187,216
10,68,258,477
90,109,116,289
27,130,302,382
74,88,233,311
21,82,245,401
86,123,210,255
5,23,443,654
2,38,126,371
11,106,266,608
71,131,220,531
53,86,177,594
76,125,128,986
85,108,181,267
28,36,519,597
28,164,248,306
49,78,206,782
3,190,305,328
32,68,372,829
22,160,187,553
23,79,315,840
51,60,363,591
41,87,195,853
30,64,466,823
33,77,470,851
76,237,350,368
50,148,205,678
21,139,348,739
12,236,295,406
82,105,156,486
40,135,172,741
49,101,162,891
46,125,227,900
31,116,270,654
44,85,350,976
17,113,588,941
22,115,404,852
42,140,316,850
23,248,328,484
19,151,431,494
25,47,636,700
62,68,545,657
142,204,328,332
62,170,235,701
88,165,239,516
2,307,319,430
132,173,185,460
4,96,534,794
63,152,209,679
10,136,516,635
34,63,446,733
87,122,211,696
166,204,255,266
126,160,261,565
58,205,360,674
6,105,765,931
131,155,250,487
99,241,335,469
120,145,506,551
54,139,581,690
191,194,379,382
38,121,556,868
58,296,306,528
86,291,335,352
20,286,583,606
112,162,294,598
8,308,587,623
60,118,468,703
27,289,351,796
74,222,282,997
49,170,364,887
46,204,287,702
97,137,514,925
30,298,451,659
74,206,534,936
61,193,605,769
61,273,465,469
35,312,365,963
117,225,448,596
4,308,546,995
229,367,381,532
225,234,356,576
46,251,365,638
45,275,461,592
35,390,394,753
232,253,257,327
138,172,497,599
19,284,494,878
122,256,357,452
33,359,562,700
23,317,487,808
110,241,442,500
12,301,454,787
35,85,731,1000
95,162,395,581
126,232,575,776
120,288,377,661
144,278,289,947
294,306,380,391
245,363,375,584
77,401,468,474
202,249,391,597
97,394,468,547
158,283,366,576
4,6,180
191,331,381,711
8,23,217
134,147,677,839
92,217,549,660
45,375,467,893
16,17,237
83,138,804,960
69,390,503,980
28,281,877,965
212,223,297,763
156,180,284,994
85,252,476,601
6,306,641,952
121,151,446,688
56,265,588,716
109,139,652,927
78,334,550,923
48,236,703,734
172,178,324,830
63,207,906,989
170,327,347,725
122,335,405,796
164,201,611,917
16,46,223
113,321,510,912
105,277,510,730
91,148,185,677
169,335,511,583
20,452,711,778
18,59,235
114,306,453,629
233,237,559,847
111,228,782,840
67,393,763,828
89,311,432,948
33,423,832,908
136,171,221,608
224,286,385,684
215,315,414,436
9,83,99
13,86,88
102,204,881,936
22,558,799,925
9,127,402,940
178,282,429,617
96,474,547,580
18,218,385,669
147,163,861,990
154,296,489,613
207,280,285,899
66,373,634,839
87,363,484,928
186,320,499,527
70,301,801,851
2,26,383
104,279,432,640
58,344,673,927
175,235,446,630
145,313,507,634
46,140,145
226,491,597,622
123,141,308,665
231,472,573,604
27,118,205
17,20,435
202,274,613,821
21,34,361
19,38,373
282,368,470,600
234,341,480,804
180,344,609,812
22,652,674,734
238,464,544,604
151,303,422,779
169,329,523,826
43,443,726,781
20,99,173
86,429,620,908
127,344,689,797
164,521,551,552
95,352,649,745
196,267,463,691
24,93,663,980
98,405,406,802
262,265,342,855
133,352,664,861
180,225,782,865
135,346,637,832
89,238,354,548
42,552,681,980
59,590,893,902
161,320,597,963
83,315,662,951
181,355,580,873
121,378,743,962
179,384,620,902
66,548,685,792
202,333,561,745
271,277,614,774
10,285,544,683
284,304,625,930
274,276,417,814
207,369,695,997
240,572,583,700
79,784,819,981
105,498,956,972
155,433,586,718
191,314,721,847
227,365,661,988
146,520,728,785
26,32,835
65,121,168
39,49,254
165,543,544,882
111,510,665,732
158,289,675,843
5,14,800
25,117,363
283,361,488,933
61,94,233
177,542,569,830
104,143,148
124,482,822,848
44,146,156
18,151,208
111,150,597,720
54,133,153
102,458,688,826
80,279,378,616
253,335,526,869
29,208,226
202,589,618,921
148,490,652,932
236,533,586,640
6,44,415
31,39,619
29,123,359
221,476,561,738
30,73,569
326,462,537,923
2,174,321
244,512,671,737
3,116,610
24,170,277
3,197,254
372,409,622,775
39,48,397
113,265,278,909
143,682,857,934
13,59,640
235,467,715,831
81,128,179
302,389,880,923
2,47,827
372,385,665,778
34,55,582
1,119,419
11,44,744
281,541,562,958
76,237,241
66,71,448
14,58,632
249,260,662,724
25,166,341
320,361,630,857
11,87,548
60,173,210
263,290,825,946
