23,31
20,27
3,31
2,31
32,33
13,54
25,50
16,75
15,48
18,79
20,61
14,37
26,66
7,78
25,65
11,49
11,53
9,36
69,73
26,116
54,55
33,115
52,55
32,103
33,97
21,121
67,71
19,139
6,96
5,114
18,115
7,149
44,79
23,129
35,73
24,135
36,79
12,95
51,69
13,94
44,58
30,84
31,111
3,219
62,141
75,137
44,101
41,134
22,229
15,151
14,171
43,137
16,178
41,125
57,88
76,132
53,114
10,165
63,128
27,240
30,242
34,100
68,98
8,201
62,114
12,207
43,126
73,127
43,140
61,101
14,228
12,234
1,242
65,134
11,193
45,85
42,124
47,140
68,212
45,215
28,270
1,321
55,207
44,171
35,166
15,373
41,197
7,300
110,130
107,125
34,245
53,171
29,343
5,249
25,251
72,179
50,179
30,328
8,388
77,166
72,197
7,254
42,199
6,262
15,281
4,347
2,366
15,322
99,101
13,362
26,305
108,145
79,167
30,389
37,160
25,310
29,333
10,281
33,267
7,332
112,130
97,139
39,163
80,81
26,249
9,390
81,147
27,292
90,142
69,223
23,332
129,142
73,199
24,289
75,172
13,323
9,293
8,325
70,215
32,382
117,138
84,89
5,250
58,225
13,366
12,297
31,248
91,107
58,206
72,157
48,159
9,347
84,130
7,374
50,209
120,137
76,269
118,176
83,193
39,280
5,598
119,381
14,456
72,263
14,533
4,560
48,376
47,316
97,184
133,158
135,381
14,536
10,408
56,362
75,247
137,216
19,532
86,238
40,334
71,285
106,181
39,336
126,184
5,560
104,230
76,348
7,453
100,207
110,231
3,484
105,230
136,161
98,217
132,219
2,483
139,213
57,394
119,188
4,554
40,324
16,530
78,262
42,355
49,332
80,189
141,209
133,194
99,228
69,263
74,307
77,324
91,175
110,224
24,574
147,233
29,611
32,479
108,216
75,263
145,189
68,389
14,624
49,326
124,184
66,357
21,573
38,283
149,226
112,156
39,368
113,203
7,483
93,163
29,555
122,217
26,469
50,386
35,579
134,314
141,372
154,180
147,287
170,194
53,509
52,551
54,408
145,258
8,941
219,220
122,286
19,759
17,722
8,916
95,312
130,318
17,711
181,216
21,795
45,569
98,354
11,756
141,388
78,537
59,571
128,359
126,312
51,616
106,369
18,713
3,865
12,773
57,540
144,310
121,279
61,558
22,661
182,239
30,888
149,258
57,408
20,732
22,798
46,568
149,337
16,834
33,790
57,570
36,462
10,770
3,726
57,541
34,519
138,295
188,231
52,577
9,738
119,302
130,264
118,385
84,291
22,875
21,984
17,786
3,664
9,642
1,938
17,832
56,475
107,383
16,998
153,239
144,358
65,460
136,250
40,607
60,580
1,657
4,844
32,757
207,213
76,422
27,890
106,270
70,444
43,580
129,254
150,391
197,208
177,215
169,214
76,490
174,381
89,292
81,301
102,315
100,370
28,771
69,408
64,409
101,349
213,220
43,568
232,238
21,798
89,253
74,489
12,999
60,457
35,530
92,393
51,447
33,719
68,441
129,347
1,719
27,748
70,609
83,369
77,550
85,337
120,312
174,191
200,214
50,619
143,348
23,883
38,493
54,414
146,259
67,596
24,788
17,639
56,606
6,807
157,175
15,896
143,378
67,581
11,675
15,900
188,214
24,669
55,496
21,627
70,550
35,521
225,243
24,909
53,808
36,978
175,336
113,472
53,920
137,455
139,396
109,556
69,945
95,513
52,637
241,285
244,384
149,476
48,798
57,687
100,591
194,279
78,844
124,580
40,804
61,866
64,967
39,708
92,439
136,520
222,374
71,687
120,471
78,821
64,901
72,936
55,648
108,539
123,431
37,814
137,513
159,264
167,360
101,527
70,959
60,982
74,974
65,986
79,793
112,555
41,770
116,399
196,380
74,977
46,955
51,650
75,998
88,485
55,653
52,847
74,928
146,399
198,340
138,447
66,948
178,309
91,471
58,746
47,973
46,694
71,693
127,536
142,476
109,441
64,716
85,513
91,521
128,585
218,294
52,893
102,552
122,529
125,518
45,647
103,438
192,260
56,976
60,820
121,544
92,581
62,769
192,377
237,314
62,943
161,313
74,800
47,639
185,304
363,381
104,625
56,796
236,266
124,564
177,316
73,781
243,293
132,525
88,577
102,560
72,983
183,261
191,321
147,515
107,459
192,296
202,258
198,387
110,526
56,955
42,707
45,964
167,325
150,598
80,465
36,727
181,383
203,324
153,370
209,384
226,374
146,404
229,290
161,384
93,499
139,524
111,535
47,780
78,629
185,280
121,578
159,342
198,303
46,834
153,323
63,723
96,465
199,290
86,451
59,886
63,881
168,368
162,282
53,844
66,645
203,390
98,572
125,481
131,438
178,378
91,596
92,576
71,741
65,749
62,824
168,261
112,405
63,847
58,713
190,294
41,817
155,274
240,372
59,746
66,693
99,403
196,326
101,617
241,323
53,929
57,878
79,790
208,333
37,813
72,779
210,278
158,314
64,811
78,964
36,664
229,297
38,984
226,270
64,943
133,524
234,394
152,272
84,518
230,331
140,496
228,412
90,865
152,433
284,323
223,539
138,985
211,445
137,642
166,505
87,905
84,950
232,495
228,615
144,999
240,464
253,345
83,910
203,447
220,620
221,495
2,126
141,772
129,936
102,874
186,412
120,803
102,702
114,744
110,811
331,351
268,345
375,386
252,316
344,379
134,949
213,428
178,503
244,540
231,608
305,353
148,958
353,354
150,837
114,626
155,555
124,962
138,830
206,561
157,426
82,702
257,345
129,631
182,467
94,767
103,869
221,624
81,970
97,670
208,615
179,400
342,349
90,812
182,397
229,412
209,562
243,522
189,534
246,389
365,371
147,989
129,996
161,497
246,354
307,383
370,387
171,599
174,479
195,416
126,859
122,840
214,587
246,392
140,955
115,833
275,301
232,436
242,457
221,546
98,775
288,371
329,388
251,393
191,466
103,643
108,801
223,398
146,929
263,330
105,938
119,860
270,348
317,333
227,412
193,608
149,841
84,650
272,366
318,389
336,375
334,355
210,420
211,479
173,436
98,978
184,553
222,516
262,339
131,895
115,670
309,369
214,522
269,336
165,439
95,939
223,527
115,711
316,352
127,769
130,863
131,989
131,880
148,823
119,710
265,318
273,306
118,772
256,329
280,367
118,747
91,645
234,483
130,818
174,501
165,525
108,755
237,459
87,713
183,410
287,356
294,349
224,395
106,809
148,723
179,432
131,786
240,395
123,829
184,610
125,652
302,304
192,421
95,735
83,698
80,845
144,856
203,496
230,526
367,378
224,440
216,445
107,906
303,374
83,797
160,599
172,482
127,766
189,542
217,588
161,429
260,389
190,595
162,475
160,483
92,969
353,416
209,911
331,441
310,497
261,523
353,437
314,463
167,788
390,470
352,527
200,747
382,604
322,481
264,403
340,540
247,404
325,451
176,684
312,421
189,846
343,492
276,477
361,397
191,957
268,506
214,878
287,407
229,646
176,757
170,680
254,486
217,730
371,402
166,776
227,820
259,403
169,837
358,553
375,559
236,801
216,883
220,671
158,699
362,594
215,805
195,886
379,617
168,783
