1	2178
1	1509
1	1094
1	1928
1	2892
1	2002
1	2868
1	2139
1	1692
1	1088
2	2022
2	3174
2	2860
2	1615
2	2992
2	1555
2	2036
2	2714
2	1820
2	2816
3	1988
3	1264
3	2257
3	3155
3	1363
3	2425
3	1019
3	1596
3	1885
3	1950
4	1322
4	1834
4	2732
4	2459
4	2354
4	1715
4	2134
4	2075
4	2493
4	1406
5	1826
5	2594
5	2437
5	1611
5	1773
5	2737
5	1715
5	2837
5	1145
5	1856
6	2951
6	2506
6	3213
6	2355
6	2420
6	2835
6	1405
6	2175
6	2048
6	1288
7	2118
7	1510
7	3022
7	1135
7	2961
7	1427
7	1587
7	2517
7	1048
7	1402
8	1121
8	2405
8	2159
8	2703
8	2450
8	2323
8	2707
8	2646
8	2072
8	2075
9	1956
9	2852
9	1803
9	1715
9	1558
9	1207
9	2136
9	2618
9	2014
9	1983
10	1313
10	2724
10	1446
10	2603
10	1900
10	2798
10	2942
10	1883
10	2206
10	2336
11	1730
11	1828
11	1225
11	2509
11	2514
11	1332
11	1558
11	2235
11	2845
11	2048
12	2403
12	2346
12	1805
12	1198
12	2317
12	2158
12	1007
12	3186
12	1200
12	1206
13	1545
13	2464
13	2539
13	1612
13	1329
13	1110
13	1180
13	1917
13	1248
13	2549
14	1252
14	1932
14	2092
14	1710
14	1533
14	1846
14	1591
14	2135
14	3068
14	1853
15	2210
15	2659
15	1924
15	1638
15	1703
15	2988
15	2736
15	2553
15	2942
15	3008
16	1540
16	1444
16	1772
16	1007
16	1808
16	3059
16	1717
16	1685
16	2485
16	1253
17	3041
17	1318
17	2959
17	1181
17	1620
17	3030
17	2296
17	1981
17	2399
17	1162
18	1377
18	1479
18	2281
18	1930
18	1996
18	1869
18	1648
18	2098
18	2804
18	2295
19	1092
19	1350
19	2760
19	2316
19	2681
19	1330
19	3026
19	3156
19	2041
19	2208
20	1223
20	2087
20	1775
20	1104
20	1136
20	1906
20	2229
20	3131
20	2269
20	1652
21	2051
21	1540
21	3207
21	1417
21	1835
21	3119
21	2737
21	2706
21	1015
21	1050
22	1511
22	2862
22	2031
22	1010
22	3125
22	1271
22	2104
22	2009
22	3199
22	2368
23	1157
23	2696
23	1617
23	2418
23	2099
23	2944
23	2138
23	2333
23	1311
23	2144
24	1989
24	1223
24	1159
24	1329
24	1618
24	2324
24	1623
24	1915
24	1788
24	1054
25	1948
25	1550
25	2094
25	2158
25	2385
25	1201
25	1236
25	2204
25	2430
25	2623
26	2274
26	2909
26	3025
26	2932
26	1396
26	1718
26	1561
26	1692
26	2169
26	2911
27	1093
27	1190
27	1511
27	2343
27	1766
27	2953
27	3051
27	1368
27	1977
27	2304
28	1732
28	1541
28	2373
28	2279
28	2473
28	1451
28	2796
28	1776
28	1302
28	1591
29	1601
29	1154
29	3018
29	2194
29	1589
29	1783
29	2136
29	2138
29	1302
29	1242
30	1603
30	2825
30	2411
30	1331
30	1332
30	3093
30	3157
30	1688
30	2970
30	2912
31	2147
31	3209
31	1613
31	1870
31	2831
31	1622
31	2557
31	2494
31	2687
31	1152
32	1441
32	1347
32	1605
32	3116
32	2540
32	1043
32	2068
32	2333
32	1565
32	2912
33	2340
33	2025
33	2574
33	1903
33	1647
33	1557
33	2141
33	3039
