1	1001
1	2348
1	1022
1	1120
2	1002
2	1003
2	1030
2	1179
3	1553
3	1379
3	1303
3	1065
3	1004
3	1005
3	1374
4	1733
4	1036
4	1229
4	1006
4	1007
5	1445
5	1008
5	1585
5	1648
5	1500
5	1023
5	1628
5	1629
5	1471
5	1440
6	1649
6	1382
6	1335
6	1275
6	1213
6	1470
6	1008
7	1009
7	1010
7	1011
7	1373
7	1357
7	1679
8	1012
8	1013
8	1672
8	1210
8	1276
8	1581
9	1202
9	1318
9	1014
9	1015
9	1598
10	1241
10	1548
10	1118
11	1017
11	1365
11	1525
11	1016
12	1018
12	1131
12	1486
13	1185
13	1035
13	1616
13	1362
13	1049
13	1019
13	1020
13	1024
14	1186
14	1558
14	1323
14	1677
14	1021
15	1025
15	1026
15	1187
15	1022
15	1023
15	1024
16	1027
16	1582
16	1159
16	1050
16	1326
16	1278
17	1411
17	1028
17	1029
17	1322
17	1071
17	1268
17	1086
17	1366
17	1526
17	1209
17	1691
17	1182
18	1297
18	1030
18	1497
18	1355
18	1132
19	1153
19	1122
19	1446
19	1031
19	1032
19	1033
19	2362
19	1310
20	1010
20	1411
20	1189
20	1034
20	1035
20	1052
21	1729
21	1090
21	1412
21	2441
21	1354
21	2443
21	1552
21	1630
22	1299
22	1284
22	1080
22	1036
22	1037
23	1444
23	1238
23	1336
23	1245
23	1038
23	1440
24	1125
24	1007
24	1560
24	1497
24	2442
24	1039
24	1056
25	2371
25	1508
25	1038
25	1391
25	1040
25	1041
25	1042
25	1297
25	1518
25	2382
25	1210
26	1043
26	1044
26	1045
26	1223
26	1559
26	1723
26	1004
27	1345
27	1410
27	1586
27	1046
27	1047
27	1083
27	1471
28	1049
28	1712
28	1006
28	1048
29	1050
29	1051
29	2307
29	1053
30	1218
30	1225
30	1705
30	1040
30	2356
30	1529
30	1052
30	1053
30	1599
31	2389
31	1494
31	1112
31	1386
31	1549
31	1054
32	2354
32	1612
32	1055
33	1057
33	1058
33	1059
33	1706
33	2356
33	1174
33	1056
33	1278
33	1248
34	1587
34	1060
34	1349
34	1286
34	1683
34	2392
35	1457
35	1506
35	1266
35	1522
35	1063
35	1483
36	1698
36	1067
36	1164
36	1199
37	1061
37	1062
37	1349
37	1082
37	1341
37	1454
38	1121
38	1063
38	1064
38	1034
38	1613
38	1430
38	1527
38	1209
38	1181
39	1065
39	1066
39	2347
39	1326
40	1031
40	1067
40	1068
40	1069
40	1392
40	1072
40	1203
40	1560
40	1405
41	1234
41	1431
41	1679
41	1070
41	1375
41	1600
42	1073
42	1074
42	2391
42	1177
42	1246
42	1071
42	1072
43	1281
43	1650
43	1302
43	2367
44	1601
44	1059
44	2377
44	1487
44	1041
44	1330
44	1524
44	2359
45	1190
45	2439
45	1075
