1	1218
1	2948
1	3016
1	2314
1	1900
1	1520
1	2035
1	2075
1	1533
1	1472
2	1763
2	2819
2	2345
2	3049
2	1837
2	1945
2	2647
2	3127
2	1913
2	2105
3	2721
3	1051
3	2663
3	2029
3	1362
3	2555
3	1909
3	3099
3	2333
3	2431
4	2401
4	1863
4	1768
4	2825
4	1964
4	2258
4	1206
4	1434
4	2587
4	1311
5	2177
5	2626
5	2406
5	1032
5	2704
5	2384
5	3152
5	1430
5	2680
5	1173
6	2114
6	1019
6	2692
6	2311
6	1675
6	1067
6	2933
6	1910
6	1531
6	1855
7	1795
7	2307
7	3174
7	2666
7	1785
7	2165
7	2361
7	1246
7	2559
7	1664
8	2823
8	1673
8	1614
8	1170
8	1427
8	1015
8	1559
8	2523
8	1405
8	1280
9	1957
9	2794
9	2987
9	1013
9	2967
9	2872
9	1433
9	1211
9	2846
9	1504
10	1185
10	1093
10	3206
10	1190
10	2823
10	3154
10	2612
10	2359
10	2776
10	2873
11	1249
11	2883
11	3203
11	1611
11	1324
11	2637
11	1335
11	2903
11	2009
11	1887
12	2696
12	1641
12	2314
12	2826
12	2711
12	2584
12	2200
12	1242
12	3037
12	2656
13	2723
13	2083
13	2055
13	1198
13	2222
13	1428
13	2389
13	2836
13	1944
13	2048
14	1953
14	1189
14	2373
14	1034
14	2284
14	2700
14	1100
14	1467
14	1522
14	2683
15	2782
15	1162
15	1113
15	1167
15	2741
15	2614
15	2233
15	1595
15	2492
15	1854
16	1570
16	1669
16	2245
16	2281
16	1610
16	1387
16	1643
16	1707
16	1582
16	1839
17	2243
17	2885
17	1542
17	1223
17	1418
17	1550
17	1458
17	2645
17	2970
17	1148
18	2945
18	2279
18	2728
18	1130
18	1546
18	2798
18	1082
18	1436
18	1087
18	2656
19	1537
19	2658
19	1060
19	2053
19	1833
19	2254
19	2895
19	1394
19	2876
19	1759
20	2404
20	1956
20	2985
20	2958
20	1553
20	1554
20	2068
20	2839
20	1403
20	2205
21	1346
21	2818
21	2665
21	2744
21	3053
21	2677
21	1016
21	1502
21	1215
21	1280
22	1317
22	2758
22	2119
22	2247
22	2992
22	1622
22	2906
22	1916
22	1886
22	1733
23	3076
23	1414
23	2540
23	1071
23	2642
23	1938
23	1366
23	1431
23	1693
23	1408
24	1827
24	3142
24	2571
24	2960
24	1460
24	3064
24	3065
24	3067
24	2556
24	1247
25	1383
25	1864
25	2413
25	1005
25	1617
25	2995
25	1110
25	2198
25	3098
25	2589
26	2853
26	1386
26	1484
26	2382
26	2557
26	2514
26	2643
26	3029
26	1949
26	2239
27	2849
27	2210
27	3042
27	1863
27	2396
27	3126
27	2999
27	1659
27	2235
27	2076
28	1896
28	2249
28	1450
28	2507
28	2031
28	2810
28	1527
28	3194
28	2364
28	1600
29	3206
29	3207
29	3047
29	1548
29	2321
29	1266
29	2290
29	3060
29	3032
29	1946
30	2980
30	2503
30	2152
30	1673
30	1389
30	1328
30	3062
30	1500
30	1183
30	2518
31	2980
31	2469
31	1614
31	2926
31	1840
31	1974
31	1179
31	3196
31	1373
31	1663
32	1347
32	1606
32	1062
32	2504
32	3180
32	2988
32	3054
32	1999
32	2994
32	2900
33	3073
33	1220
33	2277
33	3172
33	1128
33	2416
33	2290
33	2454
33	2715
33	2299
34	1604
34	1802
34	2539
34	2382
34	1136
34	1360
34	2034
34	2032
34	1336
35	2821
35	1052
35	3179
35	1805
35	1838
35	1814
35	2744
35	1209
35	1308
36	2529
36	2660
36	3078
36	1001
36	2348
36	1139
36	1430
36	1114
36	3038
37	1345
37	2113
37	1542
37	1544
37	1323
37	1806
37	1393
37	1617
37	2654
38	2081
38	2883
38	1265
38	2003
38	2676
38	2006
38	1143
38	2782
38	2848
39	1921
39	2689
39	1156
39	2217
39	2605
39	1106
39	2196
39	1592
39	2392
40	2497
40	2593
40	1702
40	1513
40	2544
40	1584
40	1844
40	1210
40	1820
41	1349
41	2860
41	1294
41	1102
41	1715
41	1140
41	2580
41	3195
41	1056
42	2242
42	1924
42	1737
42	2729
42	2283
42	2123
42	2939
42	1692
42	2875
43	2305
43	1061
43	2351
43	1968
43	2831
43	1850
43	2107
43	2365
43	1887
44	3138
44	3110
44	1321
44	1003
44	2187
44	2480
44	2774
44	2710
44	1307
45	1697
45	2145
45	2425
