282	-0.17808178396903296
283	-0.13957240318771147
284	-0.18148953423977665
285	-0.19233790532739725
286	-0.16445902816133828
287	-0.17352994708539304
288	-0.19213831730285102
289	-0.20550092305685874
290	-0.20847653205006234
291	-0.18524804416227347
292	-0.20192679682461656
293	-0.1952773143700941
294	-0.19761712437403722
295	-0.18920046379460564
296	-0.1712405415821021
297	-0.23656016144034697
298	-0.19581981355047473
299	-0.2018032574599078
300	-0.2725428817604434
301	-0.18260273629758728
302	-0.39944776558421724
303	-0.40933615261432
304	-0.2365600208700238
305	-0.5471127224798742
306	-0.1619101295930221
307	-0.13111744918500268
308	-0.16584437954058884
309	-0.1747426176741751
310	-0.14831988375763383
311	-0.1579803824583279
312	-0.169645791534488
313	-0.16679913349782716
314	-0.18078688361451767
315	-0.17534199975996922
316	-0.18363035487880808
317	-0.16895989515118126
318	-0.17800737323063354
319	-0.1704972676732457
320	-0.1616286122902646
321	-0.19810365929810048
322	-0.17408904510160772
323	-0.7181584638664718
324	-0.3020971365477825
325	-0.17346586254780316
326	-0.3283599327202169
327	-0.3163398186389985
328	-0.22184287794005497
329	-0.48685713005787434
330	-0.1585808689363848
331	-0.12363607357990913
332	-0.16809671373837132
333	-0.17251347090023228
334	-0.1416546493922024
335	-0.15263436074210013
336	-0.15139618047966352
337	-0.16539862808280215
338	-0.16844264179753243
339	-0.1603767814175061
340	-0.16055797862678456
341	-0.1530483421754818
342	-0.15550035000776896
343	-0.1583414931341225
344	-0.16234749352424704
345	-0.19529801964767413
346	-0.16496420928592959
347	-0.16769107040048392
348	-0.30250456837361384
349	-0.17585352307794233
350	-0.3587109693321009
351	-0.3591036813605699
352	-0.22639540941571656
353	-0.4613254055954539
354	-0.1513003348730515
355	-0.11685198635771199
356	-0.15152467228133126
357	-0.14713574972223586
358	-0.14870526475505308
359	-0.1417676299377557
360	-0.1587068920464323
361	-0.16333970699258038
362	-0.15599693916618773
363	-0.1638683059720374
364	-0.153012961678771
365	-0.15171933402364224
366	-0.15403886996640348
367	-0.1545552536475041
368	-0.14775900709346756
369	-0.16849529100409488
370	-0.29517913950243946
371	-0.3559680265627376
372	-0.34014997826548354
373	-0.4421031114460572
374	-0.14194161624873836
375	-0.11524057629466222
376	-0.1358338473032248
377	-0.13759461021087604
378	-0.133822131170229
379	-0.13599951912968344
380	-0.13722259494562317
381	-0.15080805409916365
382	-0.14964566271819235
383	-0.15179223397961716
384	-0.1511054887829799
385	-0.14275790215956485
386	-0.14117669868732619
387	-0.14110373539672882
388	-0.1465901390319979
389	-0.1786733415386934
390	-0.13989847672724864
391	-0.15323999716621528
392	-0.29394359988282925
393	-0.17018528557833457
394	-0.338827113350471
395	-0.3298993346691419
396	-0.1963391846845597
397	-0.1366753750863141
398	-0.11399488055860973
399	-0.12811268178435253
400	-0.1349369792957602
401	-0.1342554226275663
402	-0.13875341132136665
403	-0.13451197809945392
404	-0.15074994206022896
405	-0.1405983881940418
406	-0.15051354531663508
407	-0.15323957867731597
408	-0.13867945892686695
409	-0.13540105054432883
410	-0.13901783516174482
411	-0.14250664599397078
412	-0.16378090681772894
413	-0.14060787709693168
414	-0.1456389909436182
415	-0.16503482731236963
416	-0.35059563513950875
417	-0.33010827822684896
418	-0.20782132471878034
419	-0.4392681233530442
420	-0.13540522141226252
421	-0.11504328671814523
422	-0.13170131676113073
423	-0.1356291051105245
424	-0.13213365229138696
425	-0.1430048333191869
426	-0.1348264377060564
427	-0.15898528742060347
428	-0.13742792417701422
429	-0.15804424029506015
430	-0.1607781325922697
431	-0.14235143850757193
432	-0.14058154111020182
433	-0.13533433998084177
434	-0.15383894871412052
435	-0.17247082799741964
436	-0.13692063596671167
437	-0.1480090609960596
438	-0.25562566316559265
439	-0.17099920594666118
440	-0.3355531155219327
441	-0.20504282635970328
442	-0.42572964001292846
443	-0.1429110298142402
444	-0.11525673580978801
445	-0.13559946491571706
446	-0.14212870621282758
447	-0.13797126556856565
448	-0.14978327517894363
449	-0.14387399149996405
450	-0.16418499283646715
451	-0.13004505810656664
452	-0.15791971267183902
453	-0.1648887622866908
454	-0.14613624406220205
455	-0.14240531281256819
456	-0.1323301889034374
457	-0.15684689452409106
458	-0.17575728032339177
459	-0.14963422220853007
460	-0.15902926637556236
461	-0.2345962942865849
462	-0.1769343564614767
463	-0.3441965566888967
464	-0.3357592392420843
465	-0.21648621541605517
466	-0.3378061200551301
467	-0.1475036682178179
468	-0.12384704387170609
469	-0.1391333561421546
470	-0.14312276895834697
471	-0.13853161954856663
472	-0.14550409086120597
473	-0.14839884018467187
474	-0.17291606344960275
475	-0.1282977744605598
476	-0.17598013830703163
477	-0.1601766234244124
478	-0.1509421923049099
479	-0.14375851796319683
480	-0.13850186638801354
481	-0.1641842125403996
482	-0.1893290803562615
483	-0.15796047704180682
484	-0.16555818116355447
485	-0.31303459616245766
486	-0.18228511552967563
487	-0.3371539471035001
488	-0.34762723561823705
489	-0.34881963889879497
490	-0.2253079583879143
491	-0.4166205744168485
492	-0.15183294563840088
493	-0.1358926675713874
494	-0.15503219346348773
495	-0.1507035112163284
496	-0.14690616338134532
497	-0.15611042880505743
498	-0.16402328961661272
499	-0.16698293588232183
500	-0.1324590043446201
501	-0.17631536484425525
502	-0.1737170254404372
503	-0.16240568713023218
504	-0.15401727991849978
505	-0.14383862205619713
506	-0.17669140568584307
507	-0.18234214217604205
508	-0.1632299372253896
509	-0.18028603524916886
510	-0.18412350692742363
511	-0.33241124318012827
512	-0.33862432368099515
513	-0.23018351099214085
514	-0.16391365596176954
515	-0.1392283141078039
516	-0.1643815640221724
517	-0.15626995753561768
518	-0.1589350723855496
519	-0.16824517591214505
520	-0.16626613320121875
521	-0.1749514931181042
522	-0.13665096446345992
523	-0.18287281457454752
524	-0.18852002578959248
525	-0.17512193791066544
526	-0.15716558289702265
527	-0.15512719946789577
528	-0.18231195613126627
529	-0.19497652435642143
530	-0.17721532848284594
531	-0.18114361582771266
532	-0.19851455823287845
533	-0.3386395640255866
534	-0.34308225919460056
535	-0.2968430139731928
536	-0.2215273552138286
537	-0.4228992966086935
538	-0.18227182950835852
539	-0.15390795135379087
540	-0.17763666574600134
541	-0.17176323859217324
542	-0.1606578713363329
543	-0.17971684825692025
544	-0.1746079366261608
545	-0.1851199181628127
546	-0.13851701312497422
547	-0.18201246917045388
548	-0.213708779642642
549	-0.16986847181495168
550	-0.15965917399557528
551	-0.1660145758180156
552	-0.19235373024057711
553	-0.2051579213888639
554	-0.18371771337318243
555	-0.20342238251084033
556	-0.3345663431787922
557	-0.21045876191897994
558	-0.27231682775475874
559	-0.2520988791934493
560	-0.3455004058113311
561	-0.2653209910131251
562	-0.17531831361357852
563	-0.15631261057347734
564	-0.17874408099192918
565	-0.1810036652992595
566	-0.16517449026922915
567	-0.17992518264128554
568	-0.17387608091474016
569	-0.18429512374596713
570	-0.17175853070626745
571	-0.14242338819336364
572	-0.1742529184734165
573	-0.21824426543806585
574	-0.17898133400824268
575	-0.16770830668680903
576	-0.19859755159708015
577	-0.19244837199059428
578	-0.19589799067822034
579	-0.328702081851705
580	-0.20159619489426817
581	-0.26588301696453254
582	-0.4118324077380091
