12,18,70,336
5,36,100,257
30,31,77,787
41,51,123,388
29,63,133,515
49,65,102,308
30,132,138,514
49,52,181,254
16,62,197,475
41,142,149,423
1,122,366,367
11,152,194,336
25,136,220,489
14,57,247,549
18,50,359,493
16,55,155,938
27,97,317,322
54,65,121,847
51,79,165,492
21,35,314,525
48,72,267,388
12,107,300,557
4,113,316,605
76,135,362,373
9,58,414,504
4,61,272,909
66,73,158,669
83,105,138,529
45,142,150,814
23,184,266,293
3,110,160,947
26,102,223,955
41,71,263,551
19,191,325,442
25,88,540,552
72,154,161,538
80,153,172,290
23,67,529,673
40,138,248,511
16,210,379,510
103,106,258,285
144,188,228,384
70,172,239,441
56,108,155,903
23,194,372,504
9,151,321,584
3,64,592,676
72,149,245,913
10,29,741,851
82,96,258,472
108,159,164,563
72,95,319,709
44,217,371,563
61,63,411,916
82,135,357,441
54,185,304,542
131,160,180,501
2,155,270,763
120,188,205,518
179,194,201,294
108,172,346,378
14,97,474,716
28,139,536,626
43,314,350,388
24,59,813,986
33,117,555,722
106,107,172,844
21,123,547,778
51,120,315,841
29,97,503,826
70,140,402,756
40,129,414,790
7,234,419,927
63,191,323,760
44,130,438,792
64,135,455,715
19,133,718,922
122,160,240,868
110,128,453,594
54,111,596,956
99,171,212,730
42,187,309,941
119,182,388,566
163,232,291,344
233,240,271,341
2,205,530,744
26,355,398,525
85,154,164,764
3,288,307,647
128,170,189,954
204,207,271,383
57,74,716,788
57,248,306,458
36,48,748,764
21,158,602,935
46,126,130,564
60,243,310,790
76,204,360,887
35,140,630,971
183,218,312,495
49,225,585,955
24,417,468,494
189,305,354,366
79,280,566,576
77,332,378,822
74,343,399,485
138,242,329,910
52,193,620,655
20,485,544,624
126,191,322,741
13,235,651,656
13,278,415,727
1,12,102
142,206,283,649
99,166,390,668
20,412,442,529
33,279,515,722
86,102,505,843
141,349,354,461
117,133,420,760
19,275,527,693
102,208,328,842
36,229,430,769
10,266,511,860
9,403,496,780
8,319,711,885
10,355,727,729
183,184,597,606
57,324,470,799
22,105,366,981
78,142,259,601
132,191,617,751
19,372,830,861
76,384,518,995
230,242,458,526
147,202,571,686
22,276,664,871
132,325,420,485
12,307,640,713
29,33,214
53,264,494,864
113,250,469,558
137,363,421,433
195,225,360,686
72,284,471,924
59,169,794,976
9,475,508,929
196,209,375,696
32,439,465,638
222,270,351,740
238,246,341,720
99,297,395,911
32,106,139
30,583,746,786
21,55,226
15,79,152
298,304,357,545
76,137,256,656
189,262,295,875
90,273,430,700
107,148,189,974
124,433,459,591
196,287,386,874
175,331,390,682
136,374,404,703
231,238,630,948
26,34,222
32,622,672,818
195,267,533,603
47,312,751,830
104,274,414,939
42,316,978,982
202,298,349,652
27,507,650,770
114,218,678,991
116,227,812,1000
51,448,583,708
92,173,647,980
114,382,461,692
91,210,743,961
24,501,814,816
6,55,282
131,424,459,795
116,249,864,887
190,378,535,909
60,611,651,666
234,317,558,886
54,622,632,853
107,404,557,820
112,373,794,892
166,341,478,980
155,270,436,966
162,243,663,839
182,206,804,977
306,343,460,528
301,313,345,832
16,865,921,997
40,90,129
163,385,545,637
14,74,346
142,398,566,951
309,316,317,990
121,429,430,628
211,251,409,823
3,70,273
181,391,615,839
313,377,471,492
162,379,539,960
142,382,867,946
76,425,932,966
31,57,253
160,359,600,945
199,277,407,626
126,527,624,748
160,181,739,957
113,367,697,934
292,371,404,599
237,353,551,745
253,294,311,644
226,384,803,841
231,366,908,992
23,117,378
4,67,470
113,504,777,946
8,21,861
156,455,622,638
28,185,208
1,84,337
192,384,719,811
25,37,397
184,272,850,885
203,272,673,826
4,27,852
86,401,736,772
246,432,461,948
135,493,681,955
249,345,486,784
369,435,451,512
386,418,524,601
111,553,632,907
25,136,344
39,50,254
217,411,595,650
224,256,677,775
152,373,747,891
63,660,724,921
42,126,216
27,169,173
85,468,740,975
312,321,476,888
154,568,612,763
348,352,474,845
28,110,273
176,598,786,828
3,220,246
17,239,320
272,429,478,687
407,429,473,484
345,433,562,986
26,178,261
37,86,290
17,37,767
57,83,311
115,119,241
192,574,817,891
69,178,222
186,548,782,993
222,611,639,731
66,226,237
34,48,602
1,84,457
2,186,313
92,147,232
298,402,616,638
16,213,259
64,147,389
8,125,549
34,169,196
103,148,163
52,82,374
21,56,661
14,125,446
258,327,639,821
186,436,743,918
18,122,456
350,517,574,906
276,344,629,672
4,94,529
255,308,893,994
38,486,560,569
48,108,286
352,412,573,699
11,38,651
22,141,578
194,356,372,409
290,435,620,720
384,525,768,800
96,111,307
43,178,256
18,100,704
55,152,386
37,145,448
94,340,554,766
278,546,744,973
17,208,571
99,228,235
193,220,592,896
14,83,869
37,166,276
20,216,522
16,116,729
192,702,730,989
34,53,977
310,451,755,756
109,173,208
102,128,381
249,565,659,884
2,143,784
29,175,584
196,695,796,813
42,57,882
389,435,752,871
15,180,398
67,151,316
66,215,394
33,251,272
10,589,718,806
427,527,617,643
53,145,536
359,455,653,692
64,188,328
377,448,733,961
235,723,742,940
5,114,859
3,331,350
54,238,300
283,444,677,877
101,225,231
71,81,520
86,109,258
32,89,706
301,525,730,985
296,606,667,941
326,512,781,807
140,163,225
97,200,323
18,303,416
15,215,983
438,554,654,925
10,190,822
255,686,703,753
30,327,470
49,92,695
9,234,869
361,742,764,988
344,652,735,853
48,91,928
59,145,804
71,135,957
137,170,370
87,153,246
61,91,846
13,249,581
53,264,394
73,221,486
85,131,410
69,149,705
135,199,393
391,704,720,801
26,355,568
43,118,758
40,133,970
188,210,244
68,186,423
74,93,837
532,607,757,872
13,165,687
200,214,230
35,228,534
12,358,578
68,245,539
1,193,833
9,176,682
60,245,424
27,321,434
63,216,419
76,164,621
143,224,301
60,221,408
140,239,441
6,389,824
5,257,636
39,291,478
58,274,426
13,417,443
51,224,864
66,227,723
38,292,432
58,198,881
34,302,601
78,242,789
141,177,543
83,176,399
215,241,386
209,210,278
125,129,916
101,255,305
109,139,980
145,219,516
116,227,518
147,263,333
69,364,565
95,148,801
75,207,700
88,327,352
123,261,267
45,227,657
88,282,378
72,178,924
3,271,894
120,196,518
92,177,400
180,182,290
20,462,483
137,185,456
86,90,818
2,264,762
604,797,894,936
139,238,616
96,229,497
44,197,886
79,249,601
111,123,893
36,156,859
159,228,380
68,380,618
5,426,541
216,218,352
217,242,269
404,725,779,944
44,323,411
435,629,732,844
124,212,454
120,219,454
24,479,608
46,347,522
88,197,564
35,152,949
100,140,724
49,300,464
134,314,408
188,222,560
122,339,400
66,353,678
128,233,893
14,555,815
111,257,543
147,320,545
23,572,984
31,511,917
50,305,896
20,46,329
87,207,703
143,297,498
131,190,649
83,295,588
159,205,586
8,31
110,262,430
192,212,565
8,30
41,386,866
61,331,978
7,403,643
92,271,396
702,768,914,965
2,536,687
96,304,465
134,227,731
43,351,874
242,253,319
47,325,855
140,308,457
68,446,540
81,227,871
176,275,325
118,182,965
19,511,900
53,278,827
126,228,769
92,177,980
71,326,684
50,308,820
62,289,802
110,289,615
33,469,741
138,167,790
40,343,644
117,347,556
70,453,620
11,462,911
128,392,561
6,556,936
14,438,766
159,244,591
145,170,840
112,205,690
15,424,639
97,356,487
195,240,532
93,372,506
22,535,822
174,189,464
8,10
197,306,331
73,406,431
99,171,903
87,233,831
145,171,814
141,236,893
161,224,581
146,181,707
93,304,559
98,389,572
11,560,973
70,447,679
176,223,852
113,275,682
309,339,391
76,559,981
150,540,623
5,65,465
206,226,965
230,348,514
129,390,783
16,56
23,737,861
9,926,998
238,255,561
143,278,651
1,633,964
118,449,621
210,283,597
334,357,383
40,450,667
89,393,847
32,943,953
129,253,809
12,52
86,365,905
78,576,892
35,539,745
75,491,655
11,43
62,489,933
68,503,814
34,542,979
99,444,538
27,67
146,447,531
99,112,131
20,787,822
146,352,865
167,230,962
140,358,715
5,62,567
166,299,397
45,507,835
86,461,577
58,523,654
60,410,899
134,527,584
109,307,698
69,500,998
24,66
10,644,870
17,64
2,73
98,385,680
15,38
117,346,631
2,645,902
45,546,771
19,58
201,338,519
52,593,627
12,71
151,187,777
44,603,856
201,487,614
232,509,575
231,393,979
250,265,494
137,586,750
134,492,817
231,339,646
367,381,457
239,277,722
274,348,537
163,391,963
152,293,657
84,567,753
273,333,609
143,479,816
201,265,912
23,138
13,108
60,73
47,56
6,121
145,574,976
17,139
125,460,978
28,114
149,612,853
52,633,791
235,315,771
31,119
42,711,856
40,46
197,248,799
56,69
172,257,724
95,456,732
24,91
25,98
202,310,807
107,575,953
1,97
157,342,748
31,133
219,270,813
98,456,685
11,91
90,542,824
214,247,984
42,77
22,103
28,80
117,487,851
189,481,484
254,365,490
206,379,876
187,387,761
63,77
85,424,895
200,316,917
195,277,947
150,408,934
3,121
295,385,480
287,394,546
260,332,463
58,670,737
165,547,623
100,497,755
251,327,507
85,486,717
19,93
38,60
243,385,653
212,421,510
131,454,690
170,408,479
151,340,815
222,443,612
18,98
203,417,445
369,391,502
17,100
115,496,645
25,87
93,438,845
211,503,580
173,381,728
1,80
213,488,623
147,484,779
24,115
24,112
319,342,614
236,472,550
5,122
230,434,537
118,454,895
67,136
67,117
357,428,457
180,466,997
64,98
79,109
226,462,705
198,605,634
34,149
36,146
50,103
235,583,935
141,812,866
179,416,962
261,301,959
11,164
358,575,590
223,409,688
37,128
105,754,969
260,368,926
310,359,879
18,177
200,482,982
295,334,721
127,968,983
30,200
317,390,668
221,449,811
39,86
22,229
143,862,890
382,441,491
328,349,894
364,370,730
175,402,949
243,531,697
209,449,890
35,123
374,400,477
49,101
238,570,824
22,153
32,162
288,295,629
376,450,605
115,719,985
50,121
280,424,623
137,863,1000
247,275,785
315,488,586
6,199
122,746,943
294,343,916
45,127
7,157
5,208
44,104
144,683,951
27,218
366,561,619
274,390,749
51,115
281,546,612
27,216
116,690,897
230,480,634
25,173
389,502,596
55,85
271,289,680
31,242
312,589,606
30,198
30,266,335
298,374,936
7,242
105,748,926
82,791,839
156,502,905
71,101
216,399,734
26,182
211,495,939
74,126
276,385,987
329,330,801
249,361,798
185,478,746
79,112
20,187
265,279,792
387,467,503
22,193
320,447,600
69,124
103,685,703
133,701,873
157,409,925
31,218
297,394,800
44,203
269,515,716
36,240
31,372
61,201
35,219
21,351
4,266
342,422,821
22,341
337,620,680
34,212
3,334
47,190
261,586,795
68,170
250,452,919
17,392
51,198
234,726,941
45,192
89,139
29,303
312,589,969
303,499,815
82,90
309,427,792
78,168
329,549,972
102,136
132,133
383,422,859
312,534,842
89,103
446,510,530
134,143
83,127
38,235
349,458,755
65,172
50,244
96,107
37,240
325,427,991
296,554,904
7,346
210,678,880
43,228
361,576,811
65,202
229,652,752
376,597,837
89,146
125,197,330
15,302
12,246
451,520,948
353,413,874
62,204
515,595,617
10,378
360,455,671
21,363
105,132
26,375
245,717,923
290,561,868
32,362
207,878,884
96,109
250,537,665
2,315
177,648,720
23,250
145,150
167,659,886
48,182
25,509
57,323
21,546
14,537
470,506,684
72,256
41,284
556,619,967
570,608,719
18,489
95,232
10,535
14,508
144,165
33,544
17,497
61,294
39,288
322,658,970
79,361
545,593,896
118,219
58,373
9,585
33,564
493,531,676
114,162
24,498
110,195
435,509,680
275,759,806
48,313
520,559,963
62,391
316,673,688
54,288
21,406
8,499
47,324
8,584
100,232
52,357
351,813,877
28,571
20,523
294,675,810
75,360
106,220
11,417
93,217
124,154
7,463
497,571,963
139,207
49,336
346,850,978
423,569,666
259,866,932
62,362
55,363
109,153
19,480
4,573
331,668,777
46,250
40,368
6,590
252,738,742
52,290
58,266
505,609,807
314,723,924
371,697,739
1,464
70,255
13,471
78,281
54,359
347,749,825
77,331
60,363
88,218
59,261
89,236
354,782,943
600,625,824
78,306
369,681,818
39,299
73,267
251,712,786
440,558,829
4,485
66,256
107,185
16,562
47,303
146,233
63,319
14,411
13,622
110,162
87,166
148,204
117,190
52,307
15,582
81,243
26,476
12,556
53,350
106,239
148,183
363,649,708
266,650,665
90,239
289,630,757
118,237
37,393
7,595
128,181
292,797,944
364,719,768
389,648,936
318,816,862
77,311
421,516,641
53,351
56,284
59,377
28,493
13,436
20,463
11,513
459,525,983
61,338
141,238
51,252
65,320
29,598
36,289
70,260
33,533
509,557,753
350,758,864
332,718,888
360,872,979
62,285
123,158
248,788,869
