66,219
85,198
69,137
183,200
20,38
170,410
87,366
62,622
33,244
46,182
173,174
29,214
138,197
60,620
57,373
53,739
215,372
76,416
178,617
369,571
371,507
306,441
78,239
124,203
237,247
66,360
14,444
248,284
103,954
24,362
133,602
112,373
47,213
55,880
224,318
60,434
92,582
264,282
54,191
191,400
291,344
157,189
43,166
64,134
179,312
44,242
171,813
165,831
274,490
311,395
330,580
22,128
94,510
21,787
76,859
126,816
24,599
70,242
29,347
37,705
292,418
24,496
323,461
153,498
322,537
414,561
242,485
369,590
174,390
295,316
185,245
245,563
208,277
190,217
189,195
243,302
100,392
69,793
49,303
30,336
5,862
50,419
100,388
64,413
110,505
161,425
128,557
63,268
31,577
123,573
102,384
102,338
278,343
135,1000
3,797
298,454
152,549
156,891
261,738
269,782
157,584
314,732
367,958
183,713
297,644
353,702
293,812
34,503
19,225
73,904
68,538
121,235
32,614
27,981
4,749
56,582
181,517
136,692
170,488
14,587
82,216
103,281
221,296
228,302
168,785
192,577
205,667
101,497
14,360
300,309
8,576
12,178
337,428
515,548
594,621
28,712
28,74
72,268
9,52
23,118
2,75
77,256
40,845
36,863
13,122
218,412
265,422
105,849
54,83
3,178
63,173
146,502
114,833
188,394
89,803
120,642
29,45
42,65
160,449
30,289
11,513
202,435
193,457
133,781
384,464
227,617
71,916
105,417
162,514
149,280
308,385
315,795
375,935
254,798
200,806
322,597
355,457
18,149
22,299
66,411
113,493
88,154
238,618
132,387
145,892
50,647
344,438
33,210
52,406
49,180
1,948
109,296
9,775
378,386
185,523
115,473
186,460
317,545
303,387
392,539
366,557
544,998
529,718
522,819
564,894
471,921
360,491
14,171
48,92
325,673
126,187
148,216
205,727
158,630
19,519
7,443
275,333
58,682
20,857
79,525
73,602
109,603
199,440
119,768
165,956
182,947
244,796
346,356
329,351
34,212
201,328
96,884
15,270
181,501
10,538
239,943
86,975
215,876
99,441
251,839
125,774
203,590
219,748
340,408
24,421
24,903
119,393
12,197
141,442
209,580
206,389
18,475
222,852
87,847
53,75
53,358
17,78
65,979
183,715
38,499
219,907
273,458
236,365
36,60
202,252
80,202
80,479
32,815
140,211
195,232
88,840
37,320
168,363
74,402
211,273
352,461
327,553
260,700
241,581
64,566
185,508
75,540
163,372
85,530
560,680
149,534
127,139
326,424
286,567
289,567
233,426
224,233
285,952
130,784
72,677
12,381
18,381
73,250
104,924
60,234
387,478
144,776
39,431
107,816
106,124,292
124,293
188,304
155,691
159,307
169,439
123,370
269,664
378,800
616,631
423,589
25,298
281,465
309,483
453,710
535,711
292,462
188,369
362,728
4,19
19,46
123,161
258,341
116,179
151,354
151,327
361,730
374,770
335,686
34,658
182,187
99,974
49,842
93,213
40,128
42,657
150,836
95,738
59,531
41,983
47,132
148,437
6,621
6,805
403,496
284,651
624,666
316,932
316,377
8,86
61,578
25,494
76,494
166,288
93,707
26,359
199,411
26,609
26,184
319,612
174,558
136,193
44,116
116,138
62,933
106,477
477,565
175,429
429,542
87,375
142,311
31,464
245,257
14,331
512,570
105,227
180,192
201,331
98,164
98,280
225,991
230,337
107,237
9,678
305,966
88,145
613,811
157,601
157,326
404,826
197,598
469,603
57,901
596,818
91,719
200,600
345,489
262,489
276,766
80,467
154,493
99,141
141,799
14,994
583,699
625,704
569,864
192,670
521,914
681,920
128,929
913,915
753,783
344,997
693,838
701,828
422,939
563,620
434,754
303,737
672,792
773,879
25,166
118,210
118,166
214,353
246,595
110,716
146,626
137,425
231,381
47,191
47,323
301,559
41,100,150
273,605
56,420
51,177,564
55,238
145,567
111,180
15,21
537,694
15,126
101,121
10,106,144
51,382
81,388
21,841
4,860
94,447
261,968
463,734
333,873
195,742
193,573
459,802
197,248
60,747
16,54
54,639
380,606
77,439
123,125
325,357
158,655
29,108,327
364,466
170,432
396,662
401,661
59,64,885
36,938
74,363
17,690
230,690
75,628
84,643
198,726
107,855
119,937
226,528
23,399
7,399
160,347
54,347
100,349
8,41
41,442
146,328
308,758
274,723
8,820
287,767
45,139,159
208,499
98,324
164,417
27,600
69,190
84,190
49,210
155,238
4,83,638
129,238
34,978
350,617
59,444
475,584
7,147
243,593
20,31
39,63,370
41,619
275,725
500,984
389,856
293,482
340,522
53,555
448,461
80,954
610,686
189,793
124,774
427,798
397,880
181,728
144,622
221,622
383,777
46,219
38,433
368,371
371,576
249,288,544
16,570
147,552
301,348
52,117
77,167,279
338,902
32,77,342
21,141
376,706
108,446,575
55,720
671,697
143,955
449,665
125,259
320,361
125,837
125,361
162,195
90,332
90,509
451,964
220,334
62,546
62,255
5,62
83,302
323,454
248,945
548,778
289,424
103,911
177,594
596,683
450,994
850,973
183,985
314,854
447,721
512,553
659,910
463,843
515,810
211,223,380
120,317
2,44,486
30,355
79,539
30,79
181,912
25,763
186,234,613
27,526
472,689
354,988
31,207
21,22
196,296
135,136
127,148,335
252,533
91,270
3,487
175,969
93,977
109,137,343
263,623
159,541
159,928
374,484
436,825
42,352
42,45
504,592
45,88
134,267
265,507
173,871
405,834
105,131
105,401
318,534
71,760
127,209,379
1,609
65,138
1,874
48,339
29,748
35,720
118,194,357
246,342
246,804
294,430
68,560
39,95,588
55,147
57,394
7,543
206,272
22,117,771
65,874
89,129,133
90,480,572
7,43
240,585
297,373
138,354
43,365,521
152,368,917
78,516,555
235,398,858
650,654
421,971
121,823
13,995
198,953
214,215
137,172
652,807
335,562
514,561
415,485
11,16,162
103,204
17,33
6,452,819
313,356
67,672
224,226,339
176,313
382,887
382,959
224,279
99,154
58,827,963
70,156
11,96,479
13,145
32,309,675
311,551
287,587
497,524
330,614
71,258,756
227,782
98,692
179,879
95,218
218,379
113,306
112,462
112,742
35,364,657
321,590
153,441
61,934
61,413
86,235,400
72,607
23,455
23,976
26,372
81,642
2,117,640
10,121
86,847
1,376,731
433,589
18,128,635
111,366,893
131,194,229,473
506,936
270,919
4,140
63,409,769
25,172,809
168,821
319,980
228,315
249,822
132,299
58,871
300,346,358
205,216
19,245
37,842
90,257,333
217,603,648
228,493
97,303,970
39,259,320
69,213,472
213,491
101,611
56,623,786
72,247
72,404
165,209,550
156,255,552
253,284,527
160,426
70,897
163,348
44,150
336,388
338,900
231,420
83,408
385,598
68,82
82,184
126,496
2,10
2,5
2,92
416,866
23,526
574,947
407,983
324,719
295,996
566,931
33,305
59,185
386,668
51,833
134,589
736,758
495,769
890,991
437,860
398,573
368,704
667,909
519,863
168,449
530,845
344,395
337,803
600,794
464,750
189,673
577,627
636,862
353,806
355,539
621,868
166,791
660,777
450,683
773,861
529,710
360,406
38,46,976
110,285,533
107,551,610
143,223
27,114,504
27,129
708,741
3,325
142,453,779
263,299
659,940
257,334
64,349,808
232,869
43,277,851
135,294
310,511
52,84,283
171,210,240,518
12,182,972
31,350,531
21,915
89,547,764
167,343
95,587
5,402
87,580
271,545
152,435,676
161,965
45,356
15,536,846
85,264
13,61
16,66
32,66
579,957
20,978
66,579
20,120,239,632
9,903
54,310,896
24,696
633,696
71,203,483
19,68,427,604
244,456
366,498
456,556
227,762
12,56,154
48,377,661
209,564
120,206,489
14,207,417
11,26,291,301
332,646
44,792
591,700
122,785,870
427,471
104,169
104,987
17,996
52,253,877
8,132,595
495,949
39,81,151,744
358,487
506,528
49,131
39,776
196,490,789
266,290,500
186,318,743
155,905
47,254,899
38,367,458
502,878
926,937
35,176,488,608
82,578
114,267,349
114,702
113,412
113,266,979
183,663
91,756,788
9,716,951
222,829
242,829
597,751
241,586
258,757
414,612
18,164
689,942
149,175,375
40,52,565
78,588,969
4,418
7,961
80,364,370
140,306
212,643
384,554
88,220
592,966
28,244,276
468,1000
511,532,625
106,740
12,172,249
48,155,872
40,46,584
81,119,271,415
434,674
102,230,233
385,921
13,74,187,188
6,74
6,222,930
15,180,517
75,262,321
75,175
184,712
440,852
130,223,341
