51,143
71,129
92,190
14,175
104,242
235,304
240,308
171,388
162,359
57,518
107,294
89,329
146,354
79,412
138,479
118,310
53,588
65,349
228,360
233,336
62,464
22,376
132,203
3,406
137,145
174,451
198,522
109,386
114,438
58,984
71,131
163,311
300,466
286,610
246,446
99,254
128,814
96,819
105,719
231,555
22,271
131,137
170,306
165,394
73,309
53,254
139,241
1,139
139,193
221,506
159,924
155,778
215,891
224,865
151,703
220,881
105,670
46,482
60,308
40,379
49,316
120,845
54,395
433,623
13,795
386,543
349,525
31,317
269,344
84,233
76,669
356,428
111,513
332,409
29,260
106,133
206,496
249,319
266,285
251,378
230,341
172,212
365,387
152,970
60,470
351,664
137,757
326,773
355,637
36,502
56,93
30,844
16,627
223,582
89,505
216,787
487,602
423,431
198,244
146,198
194,887
60,777
1,165
52,467
354,392
12,149
71,393
68,151
31,547
45,189
2,783
164,564
32,34
32,643
264,305
235,429
299,400
212,683
131,798
237,611
81,540
328,402
3,162
66,563
450,489
358,519
72,468
28,976
102,550
388,408
260,908
300,483
573,730
529,964
131,708
249,961
603,930
572,629
480,729
386,527
310,965
167,937
177,349
36,197
42,672
6,907
114,739
196,926
172,424
171,206
5,220
51,97
7,895
20,963
65,832
23,853
253,279
80,651
382,788
261,398
152,917
385,753
211,609
9,16
16,534
14,197
92,138
214,244
542,546
341,360
305,415
120,225,236
205,562
314,495
271,495
54,377
94,827
113,820
50,975
26,85
27,257,583
76,981
35,371
124,288
159,742
268,697
130,160
13,600
117,262
211,327
129,327
117,348
75,88
180,411
105,180
143,859
133,466
133,414
115,239
32,707
110,550
347,497
448,598
17,320
140,210
343,932
152,855
230,973
48,519
391,439
615,940
455,736
418,953
299,587
401,728
151,724
215,950
148,322
243,454
276,456
10,108
108,286
8,309
222,373
93,330
208,661
66,943
25,509
14,582
364,473
7,416
99,416
43,734
21,421
316,350
24,766
56,472
469,681
144,204
57,82
72,82
533,622
123,791
15,202
177,352
293,298
206,357
205,733
223,595
90,758
253,626
328,540
232,752
362,751
71,803
227,845
800,878
412,635
348,931
438,883
652,774
270,814
254,892
431,835
737,794
792,995
833,934
112,581
3,269
110,610
545,616
518,689
111,830
27,156
114,457
27,261
194,397
219,287
9,462
48,512
85,100
76,410
287,410
246,258
229,983
54,911
144,952
195,419
195,597
109,135
135,638
29,121
4,667
39,49
49,391
10,222
89,554
8,663
12,740
122,851
58,534
78,596
166,765
107,146
598,716
121,667
98,105
69,191
191,527
77,295
40,133
494,960
346,985
13,28
28,848
13,147
70,147
250,718
86,516
459,477
42,442
23,513
23,241
36,140,815
79,354
38,647
138,440
47,265,873
50,619
1,688
103,664
68,489
68,376
43,64
25,383
64,468
528,575
66,177,248
150,180,402
124,866
104,817
19,247
305,594
252,280
118,199,569
263,997
131,277
17,187
2,578
143,601
22,66
28,216
324,682
6,500
6,372
4,336
83,956
245,365
39,867
11,424
169,584
127,588
95,944
69,506
192,571
158,480
80,169,325
158,479
346,586
346,483
197,452
51,240
49,435
54,673
326,461
11,389
11,906
41,306
175,544
50,122
32,189,684
36,425
464,520
125,551
137,148
434,595
401,444
465,532
244,651
220,795
577,670
279,740
385,859
44,914
30,163
117,767
372,705
368,769
368,629
120,366
30,154
96,764
196,676
91,213
105,179,618
136,656
173,474
155,193
26,155
203,544
100,864
85,147
359,605
111,215
269,551
34,395
591,744
192,506
317,331
213,224
260,909
439,916
630,754
32,218
40,73
73,453
18,178
40,876
178,497
174,753
46,135,276
165,515
20,323
229,351
255,356
370,896
338,465
403,524
2,226
183,552
41,413,692
181,399
25,399
548,986
219,541
88,176
430,700
443,592
379,659
65,807
38,313
75,649
4,309
28,493
125,601
119,427
221,721
417,499
529,537
209,444
21,278
278,796
59,144
11,59
239,980
425,472
256,274
453,732
390,948
208,870
128,215
49,568,578
172,989
70,367
31,868
31,487
204,447
212,360
14,63
4,449
69,708
13,247
469,644
880,898
26,658,877
809,949
488,945
124,477,674
7,607
422,593
