51,71,168
337,575,587
71,170,173
367,449,547
449,575,587
575,578,641
317,437,875
107,253,618
341,365,536
337,579,611
394,641,666
706,875,999
65,71,173
103,107,171
125,247,308
125,215,218
71,193,321
71,103,364
150,325,502
336,511,647
511,529,575
538,575,739
739,793,795
29,174,205
58,107,225
106,168,282
107,145,308
346,423,547
345,369,422
473,579,647
365,428,570
62,883,896
693,875,937
17,62,125
66,172,191
107,144,201
144,168,289
33,150,319
170,205,319
56,174,178
71,197,215
107,255,257
193,264,303
208,224,647
98,336,367
367,380,569
378,394,450
428,579,651
437,498,579
445,531,587
459,531,587
345,346,603
403,486,641
482,532,785
67,150,913
71,704,983
693,804,924
739,861,882
864,879,924
693,861,869
785,903,954
22,66,291
34,66,214
51,71,316
71,77,138
99,170,255
98,150,259
178,233,247
4,168,179
56,163,205
22,52,218
77,80,225
170,246,317
215,246,310
22,162,303
6,205,445
317,575,638
266,793,999
247,347,666
365,542,575
337,374,502
378,424,538
424,536,661
428,439,575
428,641,664
449,579,624
365,409,459
365,520,578
422,536,654
337,546,565
343,378,561
365,584,666
343,437,618
337,571,626
168,460,778
111,468,785
692,720,739
692,720,793
693,840,949
739,780,974
781,785,843
783,785,945
773,785,786
763,872,875
747,781,883
793,941,987
903,958,971
786,971,983
22,62,81
51,66,170
41,80,225
86,107,175
125,175,216
107,137,329
145,158,168
25,97,168
6,117,168
127,173,266
144,174,241
63,161,279
87,279,650
224,622,883
56,436,861
336,445,513
364,482,536
378,570,624
338,394,547
403,625,666
385,422,575
403,441,603
486,551,641
517,621,641
365,521,647
407,536,626
364,545,575
483,515,547
505,547,661
367,422,550
437,570,576
422,483,597
428,490,603
150,525,889
531,636,720
693,712,735
720,734,863
749,901,913
768,793,913
715,798,901
781,855,875
690,788,864
767,875,881
685,703,889
868,903,949
723,919,986
690,712,940
720,769,971
685,726,987
7,31,107
84,87,317
111,124,301
82,125,329
99,125,293
28,129,168
133,150,279
158,279,310
18,168,181
31,168,313
173,193,287
76,173,178
52,80,264
144,264,319
233,246,265
78,144,266
193,291,294
7,208,299
204,279,322
144,225,329
58,103,949
344,536,559
344,584,633
340,341,349
375,378,482
347,386,403
437,447,633
337,429,446
459,587,591
436,463,641
336,478,502
378,497,506
378,546,630
378,539,556
362,576,649
535,576,633
350,579,640
473,561,579
367,626,640
343,537,649
435,649,652
684,763,835
690,735,958
692,693,734
743,788,919
750,901,945
685,706,773
693,779,959
750,783,795
804,880,971
685,805,919
820,875,903
795,824,959
726,739,841
732,843,913
755,875,951
756,845,875
698,738,883
738,890,949
690,891,954
747,891,901
738,902,937
720,868,918
795,906,919
681,919,925
793,861,929
785,807,958
715,825,958
861,929,971
739,815,983
675,693,987
703,798,987
3,215,296
7,172,282
23,240,279
7,25,233
46,103,247
71,264,268
26,77,99
81,207,310
4,87,238
16,22,87
99,110,255
125,237,259
66,127,298
52,135,172
145,214,215
97,150,266
56,160,173
111,172,278
143,174,208
67,197,205
218,219,303
225,232,255
153,168,237
207,247,298
89,246,253
103,230,254
67,80,255
93,267,310
2,63,270
124,125,293
99,178,296
205,258,301
174,182,303
128,205,325
132,325,334
266,294,329
71,112,569
20,33,706
96,723,848
207,891,915
336,409,436
337,375,386
343,480,504
338,345,361
345,380,645
350,437,498
352,598,641
378,444,576
386,445,505
386,394,538
403,502,637
404,423,547
426,449,621
411,437,666
443,445,634
337,420,451
340,456,579
367,473,491
441,442,475
442,483,595
483,586,628
459,470,498
504,544,575
345,498,506
525,535,649
422,531,544
340,533,547
554,579,603
555,575,627
538,569,571
347,377,575
380,514,579
362,420,584
369,596,603
337,479,605
429,621,651
440,445,652
520,569,659
350,622,666
349,428,761
424,621,798
661,771,913
683,793,964
703,824,872
706,726,740
715,750,977
672,719,924
706,720,818
720,789,903
723,803,824
703,723,778
780,806,864
678,785,966
715,806,821
685,824,920
715,835,943
720,726,847
685,806,868
880,947,949
703,773,902
692,913,993
732,734,918
750,913,930
793,863,931
785,917,943
684,882,951
14,111,255
30,62,72
33,105,224
33,34,48
40,129,301
30,62,329
14,22,78
23,84,125
13,87,315
78,93,259
95,107,156
82,99,129
102,170,218
106,151,255
95,107,239
42,91,125
98,125,142
4,144,241
3,163,270
66,172,223
62,174,286
167,174,241
50,168,195
124,191,197
111,202,319
36,107,203
73,175,205
21,77,207
15,233,252
18,84,247
233,247,297
96,256,279
22,259,311
221,267,334
41,205,276
153,193,280
13,214,280
60,215,282
52,291,313
294,296,319
24,267,299
158,264,310
175,313,317
63,196,322
207,218,332
15,224,334
317,422,557
97,193,845
170,204,869
295,325,706
62,835,956
108,913,919
124,221,340
