187,300,312
144,151,187
207,211,303
922,964,994
386,444,550
142,204,323
355,623,652
20,419,624
56,163,205
680,761,923
102,289,320
741,802,902
126,221,236
367,617,618
158,253,290
90,907,966
66,172,191
337,438,489
463,628,631
740,844,931
648,786,989
680,690,955
10,25,61
376,465,482
170,205,319
758,778,838
28,129,168
105,127,305
887,978,983
151,480,700
96,145,274
18,168,181
814,963,971
471,502,584
85,133,159
755,762,891
784,952,976
175,313,317
378,444,576
111,124,301
429,461,467
731,799,970
618,630,635
713,787,863
54,245,322
484,487,535
441,526,723
707,717,800
37,249,321
65,183,293
807,870,926
15,91,262
917,925,967
355,375,638
718,769,776
410,437,554
727,910,918
363,456,628
352,446,553
135,273,345
577,591,661
100,161,198
63,566,882
704,728,772
19,44,325
6,23,66
437,498,579
668,869,891
746,822,977
431,555,691
384,507,635
76,82,729
436,466,590
736,854,899
64,216,789
701,718,817
886,960,990
827,889,938
496,596,616
901,960,976
134,159,250
86,254,279
400,490,573
77,202,320
345,360,662
57,60,326
140,440,536
428,641,664
96,256,279
16,69,229
165,440,520
773,815,848
691,778,864
684,882,951
710,799,876
855,866,996
800,805,922
335,435,552
11,77,299
343,480,504
131,160,263
671,743,925
257,538,723
78,195,311
29,203,259
369,596,603
36,230,243
422,536,654
771,848,947
16,22,87
452,529,531
102,108,183
205,258,301
689,740,881
814,858,868
45,254,310
30,192,303
383,535,651
362,420,584
2,264,370
455,481,586
518,712,841
768,900,925
448,539,563
380,469,488
690,891,954
343,378,561
482,532,785
214,228,321
44,216,217
302,304,332
685,938,962
762,934,940
340,564,660
19,112,238
889,900,956
795,834,934
350,444,594
409,483,528
675,862,943
124,191,197
724,836,911
29,156,219
744,782,955
715,841,862
715,855,984
388,485,652
90,127,222
383,412,494
335,453,641
736,970,979
22,52,218
472,567,629
887,906,993
787,789,912
711,840,884
835,893,986
152,230,249
756,797,951
706,790,843
345,346,603
125,175,216
352,486,653
698,925,996
543,635,651
16,152,177
44,99,274
230,401,727
437,570,576
375,377,534
136,702,725
693,804,924
743,779,831
41,283,805
410,495,636
129,220,295
724,920,996
712,803,854
21,44,227
569,591,642
448,523,603
540,561,576
702,864,945
473,533,552
312,691,800
508,537,573
71,193,321
414,502,552
221,229,282
708,773,910
72,241,735
135,145,251
687,695,765
87,97,220
191,687,784
754,783,903
150,203,274
378,514,660
717,794,922
835,856,953
668,673,969
340,439,624
715,798,901
771,839,952
315,382,972
682,707,903
442,483,595
706,761,801
800,883,917
407,597,598
726,951,958
865,909,962
688,784,977
763,786,799
344,385,536
387,416,593
208,224,647
684,751,812
18,732,874
165,166,178
31,210,225
785,903,954
685,706,773
440,535,549
715,750,977
106,151,255
508,511,635
65,109,172
782,849,883
134,532,539
30,202,233
709,905,964
198,275,288
372,542,574
107,599,853
808,851,1000
71,264,268
720,769,971
369,944,948
4,123,195
464,601,633
678,738,779
375,487,592
132,252,316
427,446,598
428,579,651
154,174,262
125,215,218
732,734,918
106,168,282
67,80,255
704,739,992
406,465,621
403,441,603
38,152,276
54,262,283
497,536,604
393,467,536
173,201,273
787,794,812
440,445,652
145,158,168
728,946,987
87,160,179
118,273,307
125,232,258
450,555,572
107,237,284
719,881,936
860,894,949
282,556,558
42,62,326
78,133,330
744,824,937
834,869,892
405,637,661
718,925,964
363,471,533
337,579,611
7,208,299
851,886,921
683,793,964
128,205,325
793,861,929
10,233,289
361,454,545
680,736,748
674,696,945
527,528,596
29,207,231
739,742,964
346,426,667
431,509,640
520,538,615
719,769,778
58,240,315
240,285,289
55,110,251
14,155,261
672,751,881
8,159,318
518,572,582
713,735,830
575,578,641
48,210,259
189,287,302
411,417,934
688,696,881
61,170,247
41,210,270
868,903,949
531,532,623
416,464,650
798,807,931
76,101,233
4,36,45
337,420,451
82,99,129
336,471,604
661,771,913
349,376,650
423,457,562
473,522,625
682,774,893
352,489,506
171,179,263
676,806,808
340,341,349
13,163,164
114,299,302
5,80,99
536,590,611
52,135,172
116,204,301
226,246,316
520,533,600
418,527,640
420,467,565
108,137,212
4,144,241
557,584,609
71,112,569
148,202,323
294,296,319
706,720,818
684,916,936
158,279,310
374,380,618
693,875,937
767,826,959
3,118,273
762,905,907
365,584,666
672,944,958
73,74,236
369,376,594
380,517,538
379,425,430
690,766,790
370,635,647
732,857,980
741,770,902
137,195,265
204,279,322
482,526,574
381,449,658
15,42,236
336,620,665
698,738,883
6,205,445
23,84,125
5,6,197
398,500,553
754,810,842
99,151,169
757,874,880
340,533,547
530,600,634
747,891,901
40,129,301
453,583,631
67,150,164
144,174,241
673,802,948
3,271,324
115,231,313
343,585,632
216,253,320
65,728,861
684,763,835
50,578,720
335,388,574
79,154,303
96,207,766
687,734,798
277,281,308
178,212,288
23,240,279
404,436,641
81,286,544
275,576,725
476,480,545
589,643,666
3,55,202
832,913,941
810,814,904
353,400,550
378,546,630
758,851,869
781,785,843
423,569,607
387,561,594
475,542,587
695,781,858
520,569,659
520,529,612
39,71,221
722,909,942
98,140,221
511,602,643
416,586,592
537,610,632
483,586,628
682,773,919
