34,67,123,140
18,33,209,322
3,26,55,845
26,27,211,464
15,56,78,818
1,62,113,592
28,68,206,486
16,30,208,651
17,82,228,301
24,104,139,487
4,29,64,286
30,53,140,860
27,125,149,476
10,57,122,775
48,104,113,296
58,134,161,231
22,171,187,362
73,111,148,483
128,146,173,192
28,45,185,698
114,124,163,201
62,74,156,401
21,130,341,343
16,130,221,453
49,134,162,276
34,149,157,252
29,83,184,536
19,37,185,832
5,23,291,801
48,113,211,552
4,59,319,631
108,141,153,329
35,97,245,589
62,150,243,586
33,70,496,502
146,148,212,330
89,110,196,272
21,31,544,698
61,226,243,313
49,132,178,447
59,63,274,411
11,223,374,509
83,109,216,536
2,48,526,784
2,76,449,641
42,118,275,443
22,218,224,977
66,75,277,862
10,138,268,922
74,129,185,821
56,95,196,704
65,86,345,438
60,87,318,568
51,105,362,577
134,179,211,312
59,107,263,453
43,130,248,447
1,138,418,576
81,147,300,378
40,227,244,625
5,42,99,923
106,148,326,527
62,81,369,693
50,154,189,788
27,185,265,907
59,92,420,488
3,131,485,871
25,98,526,880
6,37,806,939
2,38,640,836
8,220,383,968
61,153,352,450
31,125,475,714
65,240,372,576
82,96,168,629
43,136,321,711
12,158,427,532
123,133,561,622
138,147,267,724
13,166,543,820
36,87,534,689
107,212,338,425
53,268,365,552
13,254,312,665
80,126,311,659
147,245,314,442
6,99,644,898
19,383,536,593
114,176,289,468
79,165,484,562
73,172,516,612
10,27,74
41,79,660,854
81,129,326,709
29,183,541,680
78,223,258,790
68,266,334,494
8,298,345,823
9,123,755,948
9,319,403,431
50,325,328,520
126,192,389,595
46,61,768,986
143,206,380,464
146,201,223,974
102,110,368,673
43,266,454,585
78,234,594,748
11,284,461,900
20,33,148
108,235,329,792
70,255,336,759
35,171,618,792
71,89,813,989
210,273,289,348
66,215,601,867
46,180,529,715
72,184,559,657
174,232,242,795
44,124,736,805
57,288,434,458
76,267,386,909
84,123,545,782
52,239,604,934
59,244,477,730
13,205,737,942
66,161,427,669
146,270,360,423
20,296,551,980
27,388,433,907
176,243,266,399
132,338,491,608
121,225,422,822
13,348,663,966
24,284,653,754
29,594,619,788
217,324,349,607
195,241,515,575
111,186,613,884
139,319,470,602
22,487,574,927
105,196,585,911
5,9,175
95,239,406,729
61,382,546,654
20,316,780,908
94,105,658,690
219,220,455,600
146,174,465,980
103,246,394,859
84,96,687,764
1,559,572,649
124,245,495,753
60,186,859,900
65,153,734,873
117,183,484,697
71,377,563,881
71,366,517,847
162,230,297,729
31,191,379,558
89,252,527,534
94,215,410,841
25,513,546,733
146,161,415,881
92,243,512,784
196,259,310,951
54,56,102
135,287,530,839
26,30,372
243,275,369,785
20,73,244
12,477,943,987
205,290,315,640
132,229,683,777
54,419,438,982
4,605,824,833
121,268,467,784
135,307,553,982
68,378,720,763
162,231,473,893
155,242,603,888
73,472,611,816
16,20,260
17,622,679,943
12,16,259
23,72,159
146,180,717,938
18,583,631,993
33,69,209
7,525,656,686
6,16,361
235,354,398,410
86,449,507,548
129,240,712,774
15,80,98
225,227,515,680
121,200,820,1000
51,371,637,758
95,338,612,740
196,294,455,465
17,616,761,896
53,455,540,800
84,414,611,753
166,194,715,739
85,376,795,891
160,309,582,670
199,200,346,386
11,98,224
189,226,646,861
216,348,586,946
9,28,595
130,320,653,772
85,333,883,912
105,170,212,965
14,33,452
144,341,814,927
88,449,620,901
284,381,420,432
248,357,366,633
106,518,582,929
2,23,443
218,357,400,669
17,128,227
69,101,103
126,271,825,939
19,70,267
227,318,466,989
7,67,303
155,342,491,716
173,350,584,662
131,292,782,822
25,63,274
74,83,121
191,331,580,702
224,377,405,868
203,337,466,696
115,278,827,886
143,350,937,953
39,93,144
270,308,360,971
157,187,762,865
86,429,576,709
269,287,514,921
12,111,301
12,126,253
182,471,571,643
279,298,542,821
4,90,265
1,209,243
285,368,457,910
24,126,353
7,114,302
35,118,215
163,359,913,990
28,68,569
240,401,477,821
32,33,911
252,381,420,685
22,120,318
78,101,234
8,16,926
13,203,211
66,676,753,955
34,667,735,945
32,89,325
26,72,476
123,602,932,958
63,69,272
161,290,676,810
165,538,603,920
39,94,190
66,141,180
168,333,785,804
278,295,530,936
231,330,752,760
45,84,240
265,383,573,982
36,77,374
320,328,564,685
160,411,444,780
47,645,791,973
72,140,373
6,117,482
15,170,282
20,39,674
18,65,842
18,173,303
309,494,535,976
10,217,251
21,132,403
232,597,843,895
21,133,625
51,68,606
14,112,462
77,128,322
151,516,649,697
102,678,776,876
239,480,827,973
382,484,609,904
317,476,577,849
24,197,390
158,577,714,738
79,140,264
44,85,255
32,166,391
165,544,824,970
233,488,710,979
50,75,413
285,518,587,828
17,127,547
387,404,490,810
5,117,605
452,498,511,596
30,184,349
8,108,459
110,127,157
167,505,725,761
291,335,949,995
193,559,657,874
19,121,429
88,776,788,825
336,484,604,672
21,116,533
31,103,537
67,90,339
6,41,667
29,210,344
181,433,655,665
191,721,732,996
68,72,655
95,202,224
60,139,610
83,88,287
28,100,990
309,482,833,889
5,122,801
4,122,838
14,189,550
5,155,492
281,396,698,977
18,237,480
105,120,316
57,234,272
72,135,416
76,199,394
80,191,224
295,579,627,721
76,218,309
8,188,416
45,79,831
270,495,684,887
173,789,944,996
489,519,564,805
36,130,549
2,357,367
67,137,437
306,457,646,944
61,177,290
55,165,369
24,238,540
296,510,778,875
64,176,273
330,533,754,921
37,136,681
69,120,878
117,141,463
64,220,586
127,180,299
56,256,283
263,872,877,918
64,183,519
550,557,657,977
64,240,509
145,185,356
29,329,399
31,310,532
25,261,546
131,215,387
44,255,335
77,171,580
60,234,623
35,339,354
124,147,486
15,172,919
112,150,437
421,428,637,902
7,155,734
109,245,280
76,168,606
60,198,601
100,124,482
88,159,327
73,250,295
373,697,869,947
92,108,621
135,167,314
452,588,670,925
30,275,581
44,81,905
11,164,659
50,422,677,824
8,366,563
548,607,728,986
70,81,992
30,188,661
66,181,542
208,230,284
33,387,719
39,154,724
4,286,794
147,257,301
228,243,283
55,333,494
150,358,394
94,133,632
85,100,968
146,172,445
77,207,899
95,164,478
68,353,406
26,320,879
127,144,779
5,454,546
147,210,562
69,222,798
69,277,435
610,707,948,995
97,329,355
96,209,534
142,227,502
130,174,411
48,241,656
112,262,302
465,806,856,972
22,513,623
38,313,573
143,241,453
45,358,940
119,285,295
84,127,629
97,251,286
100,287,380
23,260,946
49,311,453
141,171,523
12,391,932
21,424,547
164,196,390
15,392,884
195,214,622
16,554,870
126,324,436
162,207,424
49,401,577
18,420,804
188,203,500
34,432,531
127,225,769
218,258,330
58,608,620
219,230,409
56,248,760
10,522,990
133,174,849
115,191,996
19,29
118,290,594
60,281,827
100,361,608
92,369,578
216,305,363
14,565,769
97,292,517
3,521,677
141,293,553
215,220,569
177,253,344
47,311,855
107,152,985
12,498,732
82,334,619
10,621,933
54,393,949
119,364,481
14,23
15,426,664
1,458,636
213,235,545
222,264,347
98,362,412
18,470,900
28,404,930
67,358,668
132,221,906
41,413,609
145,359,398
67,438,605
55,463,484
13,526,826
44,369,736
116,344,413
53,500,589
195,308,329
179,225,585
73,447,506
231,244,424
205,261,386
164,280,322
87,213,776
48,373,739
72,440,463
122,249,521
51,424,486
2,4
20,24
62,472,514
40,283,793
26,397,930
167,325,384
117,304,512
154,388,453
56,497,973
38,494,700
222,281,442
212,376,481
14,52
157,323,417
25,64
81,394,726
236,307,448
148,456,588
266,334,358
48,591,907
189,288,553
3,771,882
147,560,591
74,566,672
87,440,597
131,447,495
145,539,619
251,364,371
3,761,987
93,347,723
50,456,699
81,351,708
45,442,783
77,615,710
188,228,799
59,551,630
178,183,750
203,383,437
39,409,730
125,400,537
12,58
182,316,462
193,222,920
135,472,511
9,742,839
6,45
74,527,946
14,47
120,426,613
88,327,957
150,423,572
82,273,808
229,273,618
238,317,611
27,75
143,415,561
113,382,983
228,266,606
139,475,584
212,324,417
237,360,442
80,432,499
216,294,609
1,747,968
130,306,829
80,435,475
19,61
152,236,934
49,517,988
55,624,694
110,259,903
197,224,740
29,67
12,722,938
219,376,516
139,405,456
100,327,742
204,263,421
40,421,666
122,291,737
18,78
205,273,443
217,268,566
223,252,627
115,461,935
131,531,965
180,315,929
151,299,897
187,258,962
17,98
32,98
91,616,771
3,104
169,446,461
46,640,883
22,101
35,42
174,498,511
47,54
37,46
138,421,870
343,357,427
374,375,395
109,541,868
334,376,566
187,458,607
152,270,885
232,538,575
200,378,852
208,360,633
86,526,770
87,518,980
168,483,599
209,448,521
202,390,685
40,52
101,405,908
125,507,702
1,97
41,627,726
90,443,765
237,444,596
370,390,550
222,357,741
