13	2388	1155
27	2058	1340
35	1434	2571
43	2017	1688
45	3069	3144
70	1434	2571
82	3127	2018
89	1153	2298
93	2498	1843
98	1153	2298
102	1263	1504
108	3041	2105
134	3002	2850
143	2269	2250
144	3041	2105
165	3002	2850
192	2498	1843
194	2269	2250
201	2224	2560
264	2379	2330
274	2224	2560
293	1582	1433
310	1270	1357
313	1270	1357
352	1899	1726
378	2388	1155
383	1899	1726
389	2798	2151
452	1630	1363
480	2017	1688
500	2061	1983
624	3127	2018
631	2058	1340
649	3069	3144
657	1630	1363
743	2379	2330
745	2732	2515
799	2732	2515
807	1263	1504
812	1582	1433
848	2798	2151
884	2061	1983
