14	2533	1708
19	2514	1949
22	1370	2474
26	2533	1708
44	1943	1777
44	2336	1777
57	1721	1830
96	1965	1425
97	1370	2474
118	1483	2587
128	2309	1883
131	2779	2979
133	1199	2071
155	2823	1029
161	1847	3163
162	2039	2243
163	2791	1652
190	2301	2239
202	1965	1425
207	3010	1750
208	1943	1777
211	1483	2587
220	1721	1830
279	1199	2071
304	2309	1883
304	1409	2820
366	2514	1949
403	3130	3185
405	2804	1933
438	2779	2979
459	3010	1750
480	1847	3163
487	3188	2733
500	3130	3185
525	1409	2820
532	2791	1652
602	3006	2591
605	3188	2733
626	3006	2591
712	2823	1029
730	2804	1933
883	2336	1777
920	2039	2243
959	2301	2239
