1	1133	1585
16	2693	2597
22	2747	2570
31	2459	2979
33	1420	3122
34	1948	1718
41	1242	1641
48	1108	1629
51	1839	1051
92	1017	1618
130	1036	2480
134	1674	2041
150	1108	1629
175	2459	2979
199	1039	1931
200	1635	2106
202	2747	2570
217	3036	1579
227	2139	1263
241	2423	2617
305	1376	2385
312	1420	3122
314	2423	2617
355	1674	2041
374	1376	2385
429	1133	1585
431	1839	1051
465	1204	1298
475	1635	2106
488	1948	1718
492	1206	1877
508	1036	2480
513	1206	1877
592	1204	1298
711	3036	1579
773	2139	1263
804	2693	2597
872	1039	1931
924	1242	1641
994	1017	1618
