2	1335	1639
9	2078	1806
10	1242	1176
18	2131	1998
28	1544	2356
31	2318	1753
47	2775	1973
51	1015	2215
93	2643	2081
113	2828	1574
117	1431	1302
123	1400	1127
126	1335	1639
136	2550	1684
141	1400	1127
148	2608	1345
150	2196	2699
152	1719	3171
175	1719	3171
185	2608	1345
196	3063	2732
204	1267	1413
208	1544	2356
218	2131	1998
222	1267	1413
238	1826	2397
264	1652	2231
278	2828	1574
279	1953	2793
285	1242	1176
313	2775	1973
354	1826	2397
356	2698	2008
442	1741	2183
539	1015	2215
566	1431	1302
571	1741	2183
602	2318	1753
608	2550	1684
610	3063	2732
616	1953	2793
663	2643	2081
679	2698	2008
720	2196	2699
940	2078	1806
942	1652	2231
