262,568,840
203,345,935
54,746,865
500,612,792
71,739,987
24,337,657
104,398,682
364,552,874
224,258,682
72,435,644
154,405,964
249,255,560
451,735,857
377,636,958
187,444,825
229,699,957
46,547,924
169,419,722
329,547,809
102,384,522
318,660,951
284,658,918
383,533,837
198,661,861
90,564,925
78,272,903
156,717,968
45,401,948
180,345,989
194,436,578
83,617,855
46,363,577
133,628,716
471,726,836
158,312,868
75,448,868
175,431,526
149,341,925
308,704,849
14,331,514
163,425,546
268,672,854
32,731,907
40,242,290
395,521,803
199,703,751
99,656,802
100,399,646
199,638,877
442,551,813
216,537,905
216,505,691
143,584,955
385,575,878
357,592,796
115,528,948
491,538,884
12,425,679
60,183,679
23,259,987
672,717,875
131,295,668
168,365,610
33,324,985
32,406,905
277,750,839
106,192,341
685,739,969
58,94,307
140,348,635
116,299,734
83,468,717
146,363,808
258,545,690
196,423,845
423,627,809
157,432,566
121,486,927
105,158,606
53,729,994
202,362,775
208,468,775
226,308,762
22,392,412
87,337,949
189,825,978
148,426,966
234,294,765
196,294,903
135,368,903
99,196,354
220,308,324
215,434,704
215,436,668
43,468,826
247,296,946
414,691,755
105,860,997
233,267,980
46,434,996
146,473,901
233,455,798
230,440,878
142,384,801
142,263,935
224,250,294
190,276,580
28,555,580
149,776,844
169,250,527
206,568,899
170,195,882
689,785,956
498,775,897
428,473,614
363,630,777
471,687,696
221,363,981
221,460,942
35,508,795
228,692,792
674,771,878
155,333,513
51,329,513
51,430,451
2,241,323
206,421,851
468,758,884
332,452,963
144,249,804
550,791,959
297,452,932
248,548,654
36,261,961
218,287,791
72,321,767
33,171,586
201,331,704
179,365,423
194,214,462
264,505,994
321,504,820
198,260,749
483,686,747
300,310,770
286,587,871
36,507,742
260,592,915
409,603,928
223,237,342
42,251,806
150,317,928
164,846,870
150,234,397
234,847,869
189,306,403
71,272,288
89,252,858
398,619,734
360,702,984
382,458,960
67,144,996
17,262,471
117,170,371
422,582,720
312,759,798
493,795,864
687,889,891
40,299,742
40,664,746
26,64,251
112,149,261
253,298,460
71,239,367
198,265,286
111,138,265
65,106,727
15,46,398
154,628,745
57,148,401
147,311,571
76,571,804
216,529,942
540,604,752
391,413,792
346,413,959
12,797,913
298,467,792
298,632,633
260,619,743
559,590,944
323,653,801
255,653,776
246,356,475
132,163,616
44,291,496
146,629,760
264,469,751
528,780,937
197,297,562
397,553,877
165,452,483
197,575,978
176,533,597
436,472,798
247,904,986
434,455,761
385,414,854
321,483,898
406,883,969
495,580,892
277,657,860
127,277,663
