2	1103	1042
2	1103	931
2	1103	1242
2	1103	1188
5	1247	1363
24	1214	1057
25	1225	1350
29	1225	1350
47	1308	909
47	1308	1362
52	1209	1249
53	1334	936
60	1027	1333
67	1027	1333
67	1225	1350
67	1270	1135
68	957	934
71	1034	1350
72	1247	1363
74	928	1303
100	1209	1249
100	1270	1135
117	928	1303
123	1266	959
123	1266	923
123	1266	952
123	1266	903
123	1266	1127
125	1059	1013
125	1059	920
138	1225	1350
145	1208	923
145	1208	1369
146	1208	923
146	1208	1369
148	1225	1350
148	1034	1350
164	957	934
164	1220	966
164	1220	1091
164	1220	1004
164	1209	1249
164	1220	923
164	1220	964
164	1220	1243
170	1192	901
173	1063	1143
173	1063	1243
173	1063	901
192	1208	923
192	1208	1369
193	1208	923
193	1208	1369
195	1192	901
197	1145	1031
197	1145	1114
206	1059	1013
206	986	980
206	1059	920
225	1017	934
271	1264	981
290	1192	901
290	986	980
290	1270	1135
290	1134	1373
316	1225	1350
323	1335	1207
323	1334	936
323	1335	1097
323	1335	1373
323	1335	936
323	1335	987
323	1335	1363
332	1259	979
332	1259	952
332	1259	903
332	1259	1271
362	1220	966
362	1220	1243
362	1220	1004
362	1220	1091
362	1220	923
362	1220	964
377	1134	1373
377	1027	1333
377	986	980
378	1028	929
378	1028	980
378	986	980
378	1028	989
378	1028	934
378	1028	985
378	1028	990
378	1028	1027
378	1028	1168
378	1028	991
378	1028	936
378	1028	984
378	1028	1373
381	1270	1135
389	1281	959
389	1281	1280
389	1281	1109
389	1281	1279
389	1281	1181
389	1281	1307
389	1281	1146
389	1281	1136
389	1281	930
395	1151	1145
401	1281	959
401	1281	1280
401	1281	1181
401	1281	1109
401	1281	1279
401	1281	1307
401	1281	1146
401	1281	1136
401	1281	930
404	1266	959
404	1266	923
404	1266	952
404	1266	903
404	1266	1127
408	1326	1327
408	1326	1165
428	1192	901
440	1308	1362
440	1308	909
455	1263	1356
455	1225	1350
463	1072	1097
463	1072	963
463	1072	1004
463	1072	1118
465	1300	1101
465	1300	934
465	1300	1149
480	1255	1363
510	1123	959
510	1123	1339
511	1123	1339
511	1123	959
524	1225	1350
556	1264	981
569	1028	991
569	1028	1168
569	1028	984
569	1028	1373
569	1028	936
569	1028	990
569	1028	929
569	1028	980
569	1028	989
569	1028	934
569	1028	1027
569	1028	985
570	1063	1243
570	1063	901
570	1063	1143
572	1151	1145
579	1017	934
604	1227	945
604	1227	1284
608	1103	931
608	1072	1097
608	1072	1004
608	1103	1188
608	1103	1242
608	1103	1042
608	1072	1118
608	1072	963
622	1326	1327
622	1326	1165
630	1259	1271
630	1259	979
630	1259	952
630	1259	903
631	1275	1147
633	1214	1057
651	1134	1373
660	1209	1249
660	1214	1057
674	1134	1373
677	1209	1249
706	1227	945
706	1227	1284
717	1255	1363
738	1275	1147
745	1307	1165
745	1307	1093
751	1263	1356
752	1300	1101
752	1300	934
752	1300	1149
752	957	934
810	1335	936
810	1335	1373
810	1335	1363
810	1335	987
810	1335	1207
810	1335	1097
1028	1027	1333
1151	1145	1114
1151	1145	1031
1281	1307	1165
1281	1307	1093
