1	512	571
1	512	528
1	512	506
1	512	552
6	490	452
6	490	362
6	490	291
6	490	339
6	490	429
6	490	406
6	490	476
6	490	315
6	490	383
6	490	501
8	490	452
8	490	362
8	490	291
8	490	429
8	490	339
8	490	406
8	536	476
8	490	315
8	536	501
8	490	383
8	490	476
8	536	523
8	490	501
8	536	452
14	328	320
14	372	296
14	488	434
14	352	296
14	372	320
14	512	571
14	395	434
14	352	320
14	395	388
14	351	367
14	373	367
14	417	367
14	372	344
14	512	528
14	417	434
14	352	344
14	396	411
14	418	411
14	441	434
14	417	388
14	373	388
14	512	552
14	373	284
14	327	296
14	512	506
14	351	296
14	488	457
14	327	320
14	351	320
14	488	481
14	395	411
14	373	320
14	372	367
14	417	457
14	351	344
14	373	344
14	417	411
14	396	434
14	328	296
14	441	411
14	373	411
14	396	388
15	492	356
15	352	344
15	373	388
15	373	411
15	372	320
15	373	320
15	352	320
15	373	367
15	373	284
15	492	467
15	372	367
15	372	296
15	372	344
15	352	296
15	373	344
16	346	390
18	536	501
18	490	476
18	536	452
18	536	476
18	561	572
18	561	523
18	490	362
18	490	429
18	490	383
18	561	547
18	561	501
18	561	452
18	490	291
18	561	476
18	536	523
18	490	501
18	490	315
18	490	339
18	490	452
18	490	406
20	352	320
20	373	367
20	352	344
20	373	388
20	373	284
20	441	434
20	328	320
20	396	411
20	418	411
20	373	320
20	373	344
20	373	411
20	396	434
20	328	296
20	441	411
20	465	457
20	396	388
20	352	296
20	465	481
24	304	296
24	303	296
28	492	356
28	492	467
30	489	481
30	513	481
30	465	457
30	346	390
30	513	506
30	513	528
30	465	481
31	396	411
31	373	344
31	396	388
31	351	320
31	464	457
31	373	411
31	351	344
31	465	481
31	464	434
31	373	388
31	373	320
31	351	367
31	351	296
31	396	434
31	465	457
31	373	367
31	373	284
32	304	296
32	327	320
32	328	320
32	327	296
32	303	296
32	328	296
33	395	388
33	417	434
33	417	367
33	464	457
33	303	296
33	327	296
33	417	388
33	351	296
33	327	320
33	351	320
33	372	367
33	351	344
33	395	411
33	417	457
33	304	296
33	417	411
33	464	434
33	328	296
33	372	296
33	328	320
33	372	320
33	372	344
33	351	367
33	395	434
35	346	390
37	373	388
37	373	411
37	373	320
37	373	284
37	373	367
37	373	344
50	346	390
53	346	390
54	351	296
54	352	296
54	351	344
54	352	344
54	328	296
54	327	320
54	328	320
54	351	320
54	352	320
54	327	296
54	351	367
56	558	581
57	417	434
57	441	434
57	417	388
57	417	411
57	417	367
57	441	411
57	417	457
65	488	481
65	395	434
65	464	457
65	395	411
65	417	457
65	417	411
65	417	367
65	464	434
65	488	457
65	372	367
65	395	388
65	417	434
65	488	434
65	372	296
65	372	344
65	417	388
65	372	320
71	489	481
71	488	457
71	465	457
71	488	434
71	464	457
71	465	481
71	464	434
71	488	481
76	304	296
76	328	296
76	352	296
76	352	344
76	328	320
76	352	320
77	490	429
77	490	406
77	490	383
77	490	476
77	490	315
77	490	501
77	536	476
77	536	501
77	490	362
77	490	452
77	490	339
77	490	291
77	536	523
77	536	452
77	346	390
86	346	390
87	346	390
88	304	296
90	346	390
91	327	320
91	372	320
91	351	320
91	303	296
91	327	296
91	372	367
91	351	367
91	372	296
91	351	296
91	372	344
91	351	344
98	490	315
98	490	501
98	536	501
98	536	452
98	490	452
98	490	339
98	490	406
98	490	476
98	536	476
98	561	572
98	561	523
98	490	362
98	490	429
98	561	547
98	490	383
98	561	501
98	561	452
98	536	523
98	490	291
98	561	476
99	303	296
99	327	320
99	327	296
102	346	390
103	396	411
103	396	434
103	396	388
104	346	390
112	536	523
112	536	452
112	561	547
112	561	476
112	561	572
112	561	501
112	536	476
112	536	501
112	561	523
112	561	452
115	492	356
115	492	467
134	535	481
134	535	528
134	535	506
142	418	411
143	492	467
143	512	506
143	488	457
143	512	528
143	488	434
143	492	356
143	488	481
143	512	552
143	512	571
145	346	390
153	561	547
153	558	581
153	561	476
153	561	572
153	561	501
153	561	523
153	561	452
154	417	411
154	535	528
154	395	411
154	513	506
154	464	434
154	488	434
154	535	506
154	489	481
154	512	571
154	513	481
154	417	367
154	512	528
154	417	434
154	535	481
154	417	388
154	512	552
154	395	434
154	464	457
154	512	506
154	488	457
154	395	388
154	488	481
154	417	457
154	513	528
159	561	547
159	561	476
159	561	572
159	561	501
159	536	476
159	536	501
159	561	523
159	561	452
159	536	523
159	536	452
161	441	411
161	395	388
161	441	434
161	396	434
161	418	411
161	396	411
161	396	388
161	395	434
161	395	411
169	558	581
171	465	457
171	513	481
171	535	481
171	441	434
171	513	506
171	535	506
171	418	411
171	441	411
171	489	481
171	513	528
171	535	528
171	465	481
179	512	506
179	512	528
179	513	506
179	513	528
179	512	552
179	512	571
179	513	481
180	558	581
198	558	581
202	558	581
212	535	481
212	535	528
212	535	506
214	535	481
214	489	481
214	513	528
214	535	506
214	535	528
214	558	581
214	513	481
214	513	506
218	558	581
224	558	581
239	558	581
251	558	581
266	558	581
272	558	581
