23,33
12,24
12,32
11,17
2,57
17,35
10,75
33,47
2,67
11,40
26,41
31,77
27,50
5,38
13,42
5,51
31,66
35,72
24,144
8,81
34,40
15,135
5,134
34,51
31,148
47,56
17,104
59,63
23,86
27,122
5,126
23,82
22,143
55,62
21,98
6,140
4,135
30,141
52,149
14,223
54,123
39,107
22,230
49,84
60,102
21,233
53,86
37,92
18,212
13,222
49,137
59,140
3,186
1,165
10,171
8,163
69,91
11,173
17,179
12,171
61,124
22,177
16,227
31,173
19,188
7,201
62,114
25,225
7,185
25,211
5,188
23,228
39,149
77,134
6,245
23,177
29,238
17,272
69,207
22,362
25,380
33,364
29,312
10,351
5,283
88,104
42,184
61,225
45,151
38,199
7,264
35,242
28,333
1,260
49,244
107,120
66,164
106,131
65,176
50,220
8,267
5,282
6,336
65,153
90,136
3,316
14,277
7,314
40,217
40,223
70,153
97,114
49,164
78,214
41,222
80,146
31,258
71,218
22,323
26,493
34,174
94,149
81,113
102,142
95,126
21,360
134,138
18,262
24,317
17,374
47,227
31,319
3,269
17,391
105,114
53,235
83,116
73,208
79,193
69,160
7,250
41,228
71,234
64,194
19,369
113,138
64,195
27,267
27,314
65,243
36,181
63,214
98,119
25,519
63,249
107,244
100,196
55,247
73,330
1,544
21,494
1,609
4,418
23,581
78,325
64,392
145,156
33,577
43,290
10,597
129,198
42,307
144,180
24,604
68,380
145,154
114,238
79,355
25,501
58,259
101,191
144,157
22,565
55,378
48,298
150,177
39,246
86,243
109,210
56,361
129,240
130,230
97,157
11,481
2,606
146,152
9,570
76,302
42,386
45,332
20,425
6,562
27,594
76,386
67,313
105,234
145,220
77,330
146,212
42,371
33,428
74,307
115,164
124,218
24,534
125,169
62,376
138,211
99,210
30,500
19,442
51,247
95,204
67,371
123,208
19,525
91,158
11,534
19,526
24,479
104,161
28,536
128,233
144,160
3,440
116,226
59,271
3,465
12,576
11,446
32,478
43,365
105,161
91,197
131,152
29,484
113,238
29,606
69,353
34,252
48,388
123,152
7,492
120,207
55,440
154,191
17,630
83,353
52,613
26,837
147,287
85,365
2,799
144,381
95,292
115,331
13,905
126,391
6,826
72,525
107,387
201,216
194,211
72,526
17,753
91,306
166,181
125,317
70,476
101,379
78,610
14,877
92,344
26,831
19,728
218,227
37,605
94,272
95,377
43,575
145,344
100,288
117,297
51,457
5,891
11,761
53,458
62,552
72,548
1,765
52,581
129,327
163,183
74,569
38,521
23,942
134,355
55,521
223,236
111,307
58,549
3,896
107,375
169,224
67,501
40,485
2,970
77,510
146,323
197,244
13,774
5,748
23,697
121,305
56,498
18,965
107,258
32,692
87,341
19,691
51,609
14,892
89,342
136,386
158,160
103,342
61,522
40,601
108,289
140,334
9,857
90,262
33,722
40,396
59,456
127,249
30,907
127,311
199,205
64,563
48,606
128,279
73,462
90,251
71,550
138,326
33,972
181,219
132,325
60,554
59,431
52,462
54,579
143,254
136,329
219,228
29,962
196,231
189,194
200,202
170,186
121,388
61,556
15,818
71,520
27,673
56,448
122,344
33,814
20,806
8,667
60,474
205,235
6,979
146,312
142,250
61,562
18,819
50,603
52,432
4,812
19,736
172,192
39,456
29,734
159,168
47,593
156,241
8,734
53,408
52,481
65,600
98,246
180,187
29,758
41,494
155,177
21,835
73,672
130,490
66,932
169,375
41,991
221,247
182,379
78,814
58,924
102,448
84,520
52,732
121,441
106,448
216,275
75,636
80,452
36,941
48,986
46,657
95,478
40,863
65,853
181,300
245,392
104,415
206,370
199,354
209,277
137,424
50,899
96,602
35,880
134,553
210,254
140,413
150,553
69,917
226,275
110,614
177,354
194,305
240,363
54,916
221,295
226,344
99,402
64,713
64,701
206,263
50,808
84,538
101,471
197,262
201,297
137,527
98,448
181,352
77,699
149,545
196,339
184,287
122,416
147,546
178,277
152,330
73,669
149,561
219,257
120,414
68,998
97,441
215,252
183,349
45,657
150,534
53,810
74,800
70,823
86,576
245,308
63,627
132,420
111,531
90,430
63,824
58,691
123,497
78,945
174,269
83,559
159,350
45,949
133,556
242,317
219,275
192,272
135,535
51,904
56,817
79,655
150,522
163,382
62,827
98,415
205,378
93,472
79,758
224,280
75,889
96,549
48,628
147,607
235,367
156,291
226,390
46,675
162,381
168,351
50,741
78,830
193,493
229,293
215,342
121,476
235,327
129,621
122,559
226,290
63,757
125,401
188,289
145,418
41,968
90,521
50,956
69,973
53,650
37,784
34,827
49,899
207,350
241,355
100,500
185,387
165,261
61,767
53,736
203,293
188,335
142,608
193,266
34,768
237,505
117,982
240,530
358,359
109,805
135,916
87,903
256,269
91,971
126,718
137,664
108,810
101,721
290,354
166,543
119,958
353,360
87,797
309,388
127,865
295,326
