33,115,137,148
5,62,124,179
35,78,129,363
2,46,109,523
16,84,115,337
34,49,80,393
1,43,166,340
30,44,217,267
59,131,197,214
30,51,108,975
8,93,94,517
44,64,240,298
38,96,117,329
16,60,162,496
55,109,185,203
39,60,105,772
19,45,386,539
31,87,236,551
4,74,176,770
23,124,203,442
21,87,94,999
10,28,397,408
27,89,213,600
67,141,176,585
2,46,332,764
15,96,303,588
14,66,342,779
21,125,331,487
3,198,250,272
96,128,208,284
16,49,374,771
27,41,589,992
69,106,161,835
65,90,313,455
61,136,301,430
44,46,559,586
66,79,368,969
70,168,273,315
4,43,458,869
32,132,249,811
45,134,348,603
55,163,232,566
68,193,216,586
1,57,528,986
35,238,266,410
87,139,231,915
70,74,600,998
14,197,421,558
32,86,524,658
47,172,202,841
114,147,179,956
6,46,805,833
83,200,286,312
47,179,296,522
18,361,364,435
29,352,382,404
13,237,397,457
66,131,561,574
123,221,308,611
4,91,831,933
66,139,612,911
71,149,473,884
44,159,291,739
16,180,432,764
99,116,260,885
1,121,898,901
22,263,490,518
125,150,294,933
95,141,309,942
169,191,231,428
18,256,477,568
52,75,832,987
27,264,294,912
7,86,842,981
118,189,346,504
12,94,743,945
196,212,213,417
9,276,328,870
46,50,348,376
7,174,464,663
75,76,720,820
95,237,338,411
87,106,406,445
77,233,331,696
97,145,397,522
68,141,507,836
136,199,383,451
3,171,602,929
22,338,357,955
56,285,317,708
75,373,398,555
49,221,425,730
56,274,417,426
220,228,358,398
13,189,794,991
111,214,295,791
129,151,430,594
15,172,811,971
94,212,374,740
12,158,729,894
43,124,688,922
30,151,873,920
19,340,560,695
93,102,583,651
85,130,461,913
70,280,348,713
91,278,341,453
17,488,496,614
28,315,593,654
25,297,541,1000
97,257,512,590
64,398,408,543
170,281,385,464
20,34,84
25,76,131
120,361,406,479
123,328,366,790
24,417,598,973
16,292,781,863
8,26,153
42,266,585,785
32,310,815,876
118,324,333,702
31,253,924,986
53,321,429,864
147,329,523,589
77,169,661,938
100,323,597,613
114,232,396,685
156,302,388,575
36,414,420,558
37,195,634,737
162,217,508,575
222,228,339,773
116,356,429,441
133,142,841,934
92,100,904,976
72,290,484,686
68,205,831,866
55,379,571,988
216,252,386,587
26,591,619,836
50,241,777,970
100,184,455,967
26,55,134
57,293,516,879
10,371,660,748
100,321,332,862
24,549,633,802
143,385,506,747
85,195,675,703
161,322,341,958
147,175,854,913
70,435,477,749
199,254,593,604
84,280,465,662
205,372,463,482
191,384,403,524
128,326,477,927
57,321,636,695
4,443,887,974
76,247,848,858
127,178,892,941
73,390,687,764
47,78,139
94,234,780,881
130,253,529,917
36,393,635,718
141,572,607,618
8,122,138
80,375,582,669
73,401,424,818
67,74,138
206,310,583,598
60,456,602,796
295,321,383,573
69,434,444,717
131,278,415,721
63,511,608,753
30,57,183
137,301,505,880
28,572,660,864
82,399,413,566
21,431,955,987
110,328,495,815
74,300,983,986
20,480,921,999
124,159,713,974
231,281,400,588
113,313,812,866
209,252,406,918
166,463,482,530
225,261,536,843
119,270,716,798
58,568,756,957
20,139,227
158,237,653,856
177,372,592,628
148,295,921,950
203,222,839,931
71,436,872,950
222,438,543,619
286,287,339,646
36,59,227
182,253,624,978
2,37,306
147,336,703,739
16,87,224
39,104,142
6,25,451
120,155,278,531
190,322,461,732
6,37,394
40,105,143
175,188,784,853
119,427,613,719
15,58,274
374,381,498,564
176,282,585,928
94,444,488,856
127,303,629,929
366,377,574,624
35,51,176
12,43,367
10,664,894,979
65,88,540,995
150,369,854,930
77,514,684,865
146,331,706,961
222,292,537,954
30,57,340
261,277,446,501
144,428,610,717
136,372,634,939
93,403,537,727
167,186,666,834
206,336,407,773
59,502,699,978
254,356,383,673
168,306,640,655
83,85,109
56,756,898,968
243,492,544,902
111,142,149
320,420,558,564
174,324,877,947
151,261,887,922
135,442,759,788
193,397,404,1000
104,524,639,944
18,98,283
72,79,334
9,28,758
79,135,200
236,340,802,878
306,329,451,695
110,612,879,956
12,73,421
108,609,644,819
353,364,610,811
6,41,422
187,357,764,871
275,286,438,897
126,549,778,813
11,115,425
245,535,807,983
32,104,414
22,54,997
239,435,932,988
53,141,372
81,85,155
198,619,778,863
169,423,793,948
52,110,390
378,383,637,985
185,538,752,974
154,601,628,903
35,37,430
59,182,213
60,206,209
9,214,320
270,444,586,629
181,530,705,785
34,49,445
67,150,365
132,781,803,971
215,523,680,900
91,144,213
101,657,943,995
320,409,466,953
14,71,716
292,337,682,717
30,82,414
10,163,327
148,161,439,692
110,111,182
54,119,303
28,37,767
26,51,930
93,690,691,816
183,626,868,884
314,454,724,967
92,220,744,984
61,183,376
21,99,876
18,318,387
88,125,259
57,74,925
28,193,469
246,596,876,996
74,216,309
31,164,517
15,223,517
60,169,310
37,83,516
89,187,237
22,93,790
71,119,510
443,562,609,840
10,85,744
48,72,744
102,126,387
99,121,351
62,64,909
65,195,274
162,630,690,857
1,124,909
15,127,843
80,123,274
11,296,390
319,557,871,961
243,775,785,872
7,293,315
31,202,625
57,122,605
285,566,757,978
66,99,432
72,178,516
305,784,933,992
58,126,765
4,293,552
403,583,707,804
304,740,761,865
21,207,850
20,24,206
10,165,831
565,591,662,741
43,190,597
14,246,459
67,254,356
119,230,276
54,153,614
217,228,243
18,167,837
44,145,853
26,369,404
72,112,705
148,186,366
36,127,696
47,207,616
66,93,813
38,231,578
36,284,342
44,138,765
171,204,218
29,371,416
363,828,872,920
350,740,791,925
63,143,814
505,625,710,768
38,216,476
167,187,207
2,345,535
76,241,599
32,213,717
81,140,402
498,595,799,882
16,258,396
68,265,268
35,184,513
9,234,948
129,140,581
70,358,585
36,163,677
445,698,861,983
3,505,529
20,303,793
30,388,959
86,211,606
193,210,335
28,303,800
26,440,591
14,337,921
198,478,481,666
109,112,960
97,203,570
61,156,724
109,307,392
9,341,817
12,390,962
454,715,890,979
16,509,617
9,281,755
116,294,372
38,241,648
12,296,766
88,140,795
76,195,907
62,178,813
25,291,888
54,244,630
3,288,996
44,354,547
44,273,586
16,545,564
103,239,420
414,664,674,937
63,319,497
125,133,768
68,217,688
587,670,911,940
76,217,652
32,308,850
14,405,620
102,173,491
89,98,902
7,345,737
71,358,532
25,348,634
125,231,615
76,229,823
8,413,786
13,449,919
79,394,654
101,390,490
11,425,715
15,596,690
118,220,800
39,389,727
84,308,473
28,548,734
96,341,588
62,301,990
140,189,642
113,338,403
223,248,249
82,332,523
159,192,579
136,232,824
23,449,964
205,226,494
132,228,792
139,208,961
127,170,882
118,232,667
139,276,532
48,399,597
115,377,571
133,391,471
23,33
41,465,489
9,529,683
118,315,450
15,561,900
86,175,928
38,437,593
167,276,326
81,154,677
735,762,881,962
235,359,380
75,329,836
33,485,710
36,323,950
143,231,750
178,186,474
124,240,774
174,190,565
103,171,678
58,323,899
69,335,746
58,248,692
221,299,338
121,210,705
179,195,578
116,229,775
48,484,486
98,345,507
103,284,395
8,581,647
13,544,885
4,520,915
111,364,464
192,234,580
197,202,446
198,204,466
105,344,557
12,24
114,385,453
29,508,812
135,287,449
12,32
42,264,693
56,278,951
11,17
108,331,466
187,263,343
20,512,958
99,175,821
179,242,617
45,314,985
20,532,825
131,324,694
137,270,725
27,693,791
128,362,682
2,57
162,338,551
118,365,949
168,211,770
201,291,592
17,35
170,173,646
126,259,802
205,294,402
13,759,939
185,394,397
202,233,973
75,574,849
303,318,384
209,325,498
111,323,987
10,75
13,646,982
33,47
80,412,595
133,447,480
157,170,678
159,184,860
70,592,840
18,676,723
157,337,571
48,504,745
77,584,975
9,626,989
115,316,809
117,352,686
38,539,843
2,650,914
15,867,870
4,777,833
145,275,751
196,230,779
57,567,829
204,330,428
103,389,684
2,67
32,630,798
75,450,788
112,382,959
73,623,725
68,536,678
116,354,693
11,40
165,356,440
130,269,813
113,265,801
90,321,774
46,455,891
26,41
39,447,658
79,619,644
31,77
67,604,758
27,50
89,396,470
106,283,850
103,459,561
5,38
39,409,934
13,42
88,404,509
146,270,827
1,821,998
144,495,577
78,558,893
44,618,994
47,583,670
54,491,977
194,220,895
132,324,924
208,353,577
134,344,798
214,322,410
236,249,490
82,288,960
5,51
211,301,560
43,533,804
207,247,550
115,496,601
273,333,351
31,66
238,289,572
106,427,580
24,700,808
35,72
314,339,442
101,475,635
210,500,615
54,953,961
210,512,604
24,144
8,81
288,302,416
34,40
103,407,867
15,135
209,253,945
5,134
34,51
99,399,652
31,148
47,56
17,104
242,282,960
243,290,930
229,388,901
250,271,472
68,711,763
113,484,715
59,63
222,478,592
167,374,676
154,544,591
128,488,735
23,86
146,437,671
296,324,563
27,122
268,376,616
135,512,874
100,578,751
239,474,485
157,284,972
182,328,857
165,345,852
60,649,912
92,438,635
263,375,487
236,462,620
175,302,695
108,607,942
5,126
23,82
22,143
84,461,719
166,320,810
55,62
21,98
153,327,824
6,140
189,376,955
259,389,426
81,618,833
130,487,936
4,135
242,327,751
158,311,897
180,286,782
30,141
92,605,794
106,427,845
141,570,1000
180,415,452
165,426,518
284,391,477
340,383,573
176,457,655
308,445,612
52,149
14,223
282,302,832
194,515,799
232,429,665
54,123
39,107
108,636,656
182,488,887
244,567,724
22,230
110,659,769
49,84
285,411,571
246,258,953
110,816,926
263,362,687
131,627,916
60,102
221,412,925
367,523,576
21,233
160,579,760
153,441,671
53,86
37,92
277,424,467
348,365,638
18,212
273,392,981
13,222
49,137
59,140
266,334,873
109,829,935
241,443,686
192,498,659
310,531,615
3,186
1,165
133,754,794
10,171
363,402,552
237,425,882
8,163
155,431,873
233,553,842
45,117,516
282,367,808
260,364,696
69,91
11,173
17,179
186,613,796
147,711,923
12,171
61,124
291,373,732
22,177
230,491,993
183,542,874
279,377,965
16,227
187,622,848
31,173
267,548,605
19,188
7,201
337,370,706
255,413,522
62,114
114,628,688
25,225
7,185
25,211
5,188
23,228
39,149
77,134
242,542,770
80,812,908
160,526,834
359,373,742
250,423,625
111,658,906
195,597,795
184,618,665
160,623,900
244,624,679
6,245
213,459,636
232,458,861
162,447,780
23,177
180,587,757
211,540,983
215,462,694
29,238
229,555,966
255,334,677
17,272
69,207
22,362
25,380
33,364
393,622,963
316,417,783
29,312
10,351
5,283
88,104
42,184
174,730,935
269,503,689
492,589,599
61,225
259,527,730
326,497,875
426,453,620
288,512,842
45,151
38,199
309,547,890
7,264
35,242
355,429,922
28,333
1,260
271,601,676
49,244
107,120
66,164
106,131
65,176
159,752,829
50,220
8,267
349,582,673
5,282
6,336
190,837,951
65,153
299,426,670
90,136
3,316
14,277
7,314
40,217
40,223
70,153
97,114
326,460,754
49,164
78,214
41,222
304,456,731
80,146
31,258
71,218
162,645,722
22,323
26,493
34,174
94,149
470,552,572
199,792,799
81,113
297,503,739
102,142
95,126
243,904,1000
235,805,991
21,360
134,138
253,423,755
18,262
391,514,743
395,421,459
266,402,853
155,709,819
24,317
17,374
47,227
31,319
3,269
305,507,675
17,391
334,599,847
105,114
292,490,666
352,507,847
53,235
83,116
73,208
79,193
69,160
7,250
41,228
71,234
64,194
19,369
113,138
320,464,856
435,464,496
64,195
297,398,663
160,803,997
204,685,804
356,572,931
27,267
274,554,714
304,574,760
349,504,767
368,457,966
373,559,832
277,470,924
359,483,703
27,314
65,243
164,781,782
36,181
487,532,579
63,214
98,119
380,419,661
353,740,761
25,519
63,249
107,244
336,656,838
360,896,977
100,196
55,247
73,330
1,544
443,576,770
21,494
1,609
4,418
497,601,952
504,544,851
23,581
78,325
448,488,977
64,392
145,156
33,577
262,739,969
43,290
10,597
129,198
257,851,968
42,307
144,180
24,604
68,380
301,641,731
145,154
114,238
79,355
25,501
58,259
101,191
144,157
22,565
55,378
355,671,967
48,298
405,412,698
150,177
349,883,895
416,440,920
39,246
86,243
109,210
56,361
129,240
130,230
97,157
11,481
460,511,859
2,606
146,152
9,570
286,773,895
76,302
256,659,944
42,386
45,332
20,425
6,562
27,594
76,386
67,313
457,614,771
105,234
145,220
77,330
146,212
42,371
33,428
467,598,902
307,783,946
282,733,982
74,307
401,475,720
115,164
124,218
24,534
125,169
62,376
279,894,989
138,211
99,210
30,500
19,442
343,782,903
51,247
95,204
67,371
247,905,970
123,208
19,525
91,158
11,534
19,526
24,479
104,161
28,536
128,233
144,160
3,440
116,226
59,271
513,590,745
276,762,785
3,465
421,461,978
12,576
11,446
551,582,633
32,478
43,365
105,161
91,197
131,152
29,484
113,238
560,576,826
29,606
259,694,841
69,353
34,252
346,763,890
423,495,875
48,388
384,725,982
536,618,667
123,152
7,492
321,820,981
120,207
475,506,943
55,440
154,191
423,786,911
