1	151	208
2	159	222
2	166	233
3	26	143
3	255	322
4	28	98
4	24	215
5	6	64
7	88	301
7	20	148
7	194	277
8	165	175
8	62	225
9	140	213
9	305	311
11	57	333
11	247	303
12	246	249
13	157	192
13	168	252
14	95	184
1	15	153
5	15	175
13	15	233
15	80	327
15	102	209
16	143	242
17	191	313
17	107	198
2	18	199
19	40	119
19	217	291
19	233	270
20	38	332
13	20	57
4	22	64
22	93	197
23	25	300
24	271	318
25	30	269
25	44	64
25	128	173
26	120	295
26	120	157
26	105	298
27	104	234
27	163	332
28	154	229
13	28	271
16	29	216
29	66	231
20	30	78
29	30	124
31	135	259
32	236	325
24	33	133
33	55	205
33	53	83
33	44	240
34	176	237
37	50	209
37	193	300
35	38	91
38	72	275
3	39	171
39	201	324
36	40	84
40	129	146
40	58	137
41	198	333
17	42	153
40	42	238
42	220	233
42	55	331
45	104	183
45	61	187
45	204	274
45	191	244
45	269	330
22	46	244
46	86	316
37	47	98
27	48	285
48	66	161
49	101	311
17	50	131
51	60	216
51	196	265
52	171	302
21	52	249
53	57	275
54	134	223
57	85	208
58	153	279
58	193	334
60	135	287
60	131	231
61	99	138
61	166	184
61	120	255
60	62	97
62	126	312
62	222	269
62	261	266
61	63	157
63	190	284
64	290	299
64	235	291
65	77	253
66	114	203
68	81	296
31	69	79
69	87	249
69	162	311
70	180	257
71	127	291
71	249	308
10	60	72
69	72	224
1	73	246
38	73	87
19	73	105
73	242	315
74	128	149
24	75	172
76	135	152
77	151	154
78	80	242
78	256	322
79	178	231
12	80	197
18	80	198
71	80	322
80	120	313
80	169	178
80	112	286
80	97	304
47	81	323
81	192	236
60	83	139
64	83	210
84	199	205
85	263	287
52	86	96
86	146	245
67	87	303
87	122	292
87	105	257
66	88	321
88	218	328
89	111	185
90	106	115
19	90	141
91	208	242
91	128	307
92	311	322
93	141	184
94	155	303
16	94	192
54	95	278
60	64	95
95	117	158
95	234	274
36	96	300
96	136	282
91	97	142
97	154	334
55	98	156
98	158	215
98	159	216
52	96	99
99	188	317
56	100	222
33	100	258
67	101	135
103	178	254
42	68	104
50	74	104
2	65	105
62	105	276
38	105	233
17	106	226
106	246	306
98	109	249
13	110	327
14	62	110
15	110	294
84	110	328
20	99	111
45	111	144
111	203	240
112	118	201
112	175	251
114	258	266
57	101	115
115	307	318
116	128	218
117	224	327
36	118	205
118	181	325
119	134	238
9	120	133
40	120	206
105	120	243
120	211	291
116	121	138
121	182	189
88	122	144
17	38	124
8	25	124
124	153	274
124	134	207
6	125	139
66	109	125
127	148	223
122	128	165
128	207	247
30	129	305
81	130	291
50	92	130
131	148	241
116	131	289
26	133	143
95	133	287
30	134	239
116	135	212
92	105	137
122	138	281
4	134	139
139	263	330
105	140	182
115	119	140
140	162	302
41	140	246
108	140	281
140	179	294
84	143	183
23	144	197
76	145	157
146	210	237
10	147	191
147	286	291
148	235	325
149	161	312
23	150	314
42	151	248
132	151	192
33	151	237
153	209	275
101	118	154
108	154	197
71	155	251
116	126	156
158	267	281
122	160	331
108	161	295
161	292	299
119	162	249
132	145	162
51	163	255
165	186	241
165	209	226
124	140	167
168	289	302
168	236	310
35	169	303
169	245	262
17	171	242
103	171	216
102	108	172
118	136	172
103	172	318
172	174	328
174	188	291
6	174	288
8	69	176
154	177	190
16	33	178
179	180	211
