64,83,210
351,424,612
325,612,840
473,538,612
38,105,233
25,246,328
341,551,617
351,397,423
470,491,612
25,44,64
3,64,246
80,233,298
543,596,612
385,521,612
423,551,613
505,581,617
377,592,612
397,617,655
793,803,971
5,6,64
60,64,95
105,140,182
47,351,803
21,491,576
424,537,566
397,431,653
423,451,538
488,538,612
423,543,545
423,555,608
238,793,860
780,793,860
792,933,965
25,30,269
88,218,328
62,105,276
105,120,243
108,249,294
64,118,267
233,276,294
30,83,581
5,341,551
118,591,746
145,431,491
410,506,612
431,590,643
445,447,617
411,535,581
398,491,576
566,587,618
371,446,612
52,769,793
48,351,785
738,793,809
793,889,924
803,832,962
746,757,984
64,235,291
17,38,124
188,191,246
86,216,233
21,233,331
17,212,431
45,606,952
77,599,746
64,504,674
362,385,589
423,474,543
484,491,505
372,431,564
520,606,617
457,566,619
431,535,661
451,612,663
200,431,878
69,284,829
210,643,768
771,792,887
783,786,792
792,871,979
683,757,880
792,897,922
752,793,990
17,107,198
26,105,298
17,42,153
21,52,249
60,62,97
62,222,269
69,87,249
19,73,105
17,106,226
148,235,325
48,226,236
64,274,295
48,151,298
87,452,491
48,573,873
97,491,631
77,491,797
335,520,551
351,368,566
351,377,452
351,412,473
438,535,653
376,445,612
446,447,544
484,543,648
491,508,522
411,524,566
431,447,552
423,581,646
422,617,651
135,779,952
674,781,792
689,725,746
725,855,910
746,767,933
829,979,990
752,952,991
12,246,249
13,15,233
23,25,300
60,83,139
41,140,246
108,140,281
210,298,332
138,246,256
88,246,268
6,249,296
249,272,291
107,284,325
64,168,287
5,27,300
46,48,300
31,315,325
5,210,322
233,286,332
60,628,852
133,233,995
128,670,792
210,389,542
385,421,452
389,434,618
423,442,657
446,533,631
463,591,653
381,473,597
446,497,501
377,511,585
411,534,580
463,576,615
547,580,617
558,595,653
367,385,600
407,541,612
339,615,655
396,597,617
339,555,619
431,589,647
385,426,660
549,655,662
533,542,922
124,746,967
274,398,829
210,907,973
546,829,873
335,878,889
705,722,792
722,773,803
742,746,762
771,817,855
773,783,935
713,829,905
793,857,934
792,836,883
803,913,958
713,773,961
824,906,992
19,233,270
51,60,216
60,135,287
118,181,325
174,188,291
77,218,269
88,226,245
107,108,238
227,246,311
71,252,325
282,297,325
256,278,325
26,105,532
92,328,608
125,251,491
88,258,407
52,922,954
269,772,827
286,869,873
17,422,466
108,347,478
104,447,537
352,385,538
367,426,533
385,438,462
434,447,524
446,532,628
354,451,537
453,544,612
441,488,617
381,488,537
373,503,543
508,509,643
537,543,640
351,486,548
353,555,599
551,556,585
450,585,618
428,591,617
600,617,620
446,531,618
447,587,628
364,592,628
583,617,660
97,477,869
447,631,762
148,258,833
44,347,725
443,477,746
340,773,883
687,746,840
725,769,910
740,763,793
764,827,995
707,777,793
757,803,966
756,807,883
807,942,952
824,855,960
817,824,827
672,738,829
756,873,989
838,880,910
795,873,881
792,836,882
851,883,991
713,880,919
793,927,988
715,780,958
746,830,990
919,952,990
710,952,991
778,855,992
37,193,300
40,42,238
42,220,233
69,162,311
78,80,242
18,80,198
80,97,304
81,192,236
98,159,216
120,211,291
8,25,124
17,171,242
172,174,328
139,148,182
18,25,193
149,193,300
47,153,238
158,243,269
5,141,286
37,60,294
77,80,312
98,276,315
300,321,328
325,329,334
25,103,332
81,311,507
83,266,357
103,148,379
16,291,364
44,336,733
108,131,860
5,653,931
21,497,671
121,431,700
134,379,764
162,335,712
252,653,755
256,478,883
106,902,910
335,381,498
347,354,530
347,652,655
367,420,493
373,387,655
336,376,497
339,420,514
389,423,448
376,423,529
424,473,524
373,426,548
445,614,617
374,446,506
446,543,616
473,496,566
420,452,493
494,497,628
463,505,589
335,505,649
482,511,659
385,416,533
494,535,641
520,543,596
469,566,572
409,434,589
554,597,655
423,532,609
549,566,639
342,364,995
354,527,705
296,651,979
631,694,757
331,619,797
159,494,906
86,829,845
549,648,830
500,597,880
243,682,793
497,722,757
664,883,899
683,851,995
683,795,919
724,779,849
755,780,869
700,756,849
757,773,977
757,759,810
712,781,992
781,803,928
731,809,818
817,825,975
814,826,829
811,826,962
827,870,922
715,832,910
735,803,838
676,829,844
852,952,953
710,855,899
732,793,862
773,827,865
671,886,952
771,888,954
717,731,895
779,899,973
826,869,924
759,792,929
768,933,954
794,880,934
792,846,937
961,962,986
795,865,963
731,961,982
687,746,986
793,982,997
2,166,233
15,80,327
4,22,64
26,120,295
32,236,325
45,269,330
48,66,161
17,50,131
60,131,231
64,290,299
1,73,246
38,73,87
80,120,313
87,105,257
33,100,258
2,65,105
84,110,328
116,128,218
124,153,274
131,148,241
140,162,302
102,108,172
182,228,291
160,172,198
182,212,258
6,222,331
60,65,232
205,240,249
176,243,276
41,126,246
25,100,254
140,254,302
17,20,267
77,92,276
83,193,280
69,106,295
198,295,296
72,120,298
108,279,311
148,314,331
48,73,316
176,200,334
64,152,412
160,188,395
254,328,490
249,332,337
159,310,420
9,606,757
200,279,773
5,689,825
201,907,908
83,297,349
102,148,527
66,249,578
105,373,519
347,362,515
366,653,663
391,617,657
404,581,651
408,504,576
411,580,652
416,533,643
418,491,645
418,571,585
381,420,467
423,481,489
378,434,615
338,438,551
446,533,575
342,364,457
387,425,466
358,473,651
410,411,478
482,500,619
503,522,615
351,514,547
400,466,537
537,607,615
534,542,621
552,591,618
387,403,566
367,571,588
370,576,589
473,590,636
385,506,598
397,599,611
372,384,613
417,580,618
424,540,619
348,576,628
466,629,636
535,539,648
434,539,651
566,658,659
341,494,661
475,511,661
351,580,994
376,592,799
120,403,958
105,462,711
619,648,690
611,725,894
30,33,937
19,573,817
72,431,828
153,636,989
192,869,981
353,363,756
357,772,780
381,805,860
21,860,991
537,673,900
698,731,894
703,855,995
710,880,906
713,762,947
714,772,869
717,757,853
759,809,954
795,924,960
762,767,799
804,829,877
731,807,904
795,807,926
735,829,918
795,851,886
764,855,866
693,729,889
818,889,991
752,824,895
877,880,902
717,810,910
683,776,924
858,908,963
829,943,971
945,973,992
5,15,175
33,53,83
45,204,274
73,242,315
80,169,178
80,112,286
84,199,205
91,128,307
97,154,334
106,246,306
40,120,206
88,122,144
147,286,291
33,151,237
108,154,197
119,162,249
16,33,178
92,188,248
100,103,188
88,189,318
200,281,299
44,48,221
88,159,221
177,185,233
17,213,241
241,294,334
245,251,252
3,246,316
141,248,276
64,158,250
40,143,254
93,178,256
27,266,276
78,185,269
48,230,275
5,23,284
127,188,284
186,231,328
150,256,328
153,185,580
73,198,338
135,262,336
30,408,712
188,532,778
222,372,867
235,581,769
6,829,837
294,717,960
334,771,828
57,97,459
