779,899,973
52,922,954
420,452,493
192,238,264
844,846,974
811,826,962
9,140,213
425,468,545
494,535,641
71,252,325
535,539,648
46,86,316
463,591,653
341,590,596
447,609,641
689,725,746
17,212,431
155,220,424
24,40,621
421,583,651
245,251,252
42,68,104
697,769,908
445,447,617
79,228,309
693,750,784
256,478,883
757,773,977
746,830,990
45,204,274
835,860,899
296,819,889
370,458,562
348,576,628
406,555,599
33,53,83
718,762,780
399,447,518
241,541,595
340,773,883
269,772,827
775,822,856
163,440,894
826,869,924
482,546,632
138,501,958
127,149,225
762,799,801
99,170,259
792,909,948
807,942,952
311,717,834
47,188,203
475,511,661
37,60,294
122,128,165
499,513,592
725,939,970
103,171,216
5,210,322
335,520,551
161,292,299
494,497,628
249,332,337
736,766,771
683,776,924
18,80,198
522,615,666
425,599,640
766,788,840
672,798,823
363,418,565
674,781,792
785,864,953
353,363,756
359,445,572
17,213,277
803,913,958
310,887,930
76,135,152
675,849,887
17,50,131
792,933,965
691,930,984
704,874,879
903,947,959
381,805,860
30,129,305
721,726,796
793,803,971
111,273,315
408,578,629
86,216,233
687,885,953
178,219,942
47,696,892
354,527,705
100,421,595
73,89,333
674,751,945
672,769,868
205,240,249
47,254,417
341,551,617
47,81,323
348,511,572
356,369,506
397,599,611
552,662,874
434,539,651
35,86,296
189,299,315
729,839,986
212,724,833
92,105,137
723,887,921
736,894,927
795,873,881
150,200,301
876,938,963
376,725,997
31,135,259
69,284,829
716,725,936
407,517,642
671,778,971
491,508,522
78,256,322
79,220,808
463,505,589
1,15,153
707,785,896
424,574,581
153,185,580
690,913,930
404,553,594
106,107,303
320,678,892
456,563,597
487,572,625
793,927,988
118,133,220
549,630,655
505,581,617
121,182,189
689,698,979
697,758,910
347,603,633
128,569,697
400,403,508
473,496,566
713,773,961
9,305,311
664,883,899
133,233,995
729,811,865
411,499,558
697,707,988
448,573,662
335,510,544
151,174,204
439,587,606
175,192,314
78,714,812
147,244,304
48,573,873
10,79,796
370,723,743
371,446,612
238,652,965
389,496,651
216,760,864
51,196,265
336,376,497
348,350,354
81,192,236
941,944,954
335,517,520
48,226,236
336,379,413
98,109,249
60,62,97
881,942,945
50,92,130
343,488,558
105,373,519
96,156,314
354,571,666
78,636,844
700,746,909
430,585,659
368,459,561
266,402,518
7,20,148
484,540,618
342,371,564
346,415,573
356,548,588
669,701,706
470,491,612
522,807,970
361,490,611
171,299,331
423,543,545
509,739,941
728,825,977
85,386,717
686,865,896
65,489,658
45,191,244
49,101,311
470,501,595
210,235,257
83,164,314
98,159,216
62,105,276
61,166,184
128,670,792
71,80,322
427,469,629
671,810,967
392,561,622
395,536,619
448,476,479
451,452,461
671,719,998
339,512,649
347,379,458
51,60,216
358,473,651
726,827,906
394,480,511
382,489,509
433,562,574
55,242,372
5,23,284
294,832,927
86,527,539
62,222,269
83,266,357
341,428,809
115,119,140
362,378,490
62,261,266
34,193,505
363,394,466
4,24,215
454,461,538
726,868,894
179,180,211
45,703,833
44,48,221
71,249,308
335,424,474
274,882,911
149,193,300
52,86,96
106,246,306
345,571,599
38,105,233
278,583,618
852,944,947
671,766,870
762,767,799
397,500,556
396,445,456
422,486,533
575,638,650
414,764,863
744,817,890
22,182,208
191,227,262
713,782,797
387,670,817
555,595,647
162,335,712
301,573,590
361,457,458
417,420,568
77,218,269
724,756,981
13,239,241
690,718,884
789,858,944
505,531,534
421,518,598
73,198,338
714,770,989
67,195,214
451,612,663
36,552,569
118,230,333
169,609,858
160,356,733
64,152,412
726,823,842
100,103,188
162,248,374
709,886,905
582,730,817
204,265,693
6,829,837
710,753,764
707,777,793
762,812,975
817,824,827
58,153,279
149,161,312
731,764,932
7,41,420
453,565,642
423,551,613
677,903,971
93,141,184
24,33,133
19,233,270
814,881,921
716,783,968
742,745,1000
674,896,900
738,789,804
771,817,855
124,134,207
199,251,270
27,104,234
361,396,443
117,282,528
1,73,246
792,836,883
706,760,867
428,837,980
125,242,293
742,759,782
619,648,690
74,110,479
77,151,154
108,161,295
729,826,870
148,196,264
168,569,649
715,842,968
558,564,652
98,158,215
775,797,832
94,182,243
485,569,797
254,324,500
340,594,606
66,259,404
216,217,236
174,272,295
672,738,829
780,798,962
6,174,288
586,589,660
462,595,609
365,373,405
397,611,638
438,535,653
45,225,261
389,494,669
385,521,612
347,354,530
16,29,216
36,118,205
25,30,269
508,672,988
383,485,516
522,549,732
355,362,580
106,284,307
11,247,303
339,555,619
466,629,636
89,111,185
521,646,660
112,179,282
61,99,138
250,676,957
27,163,332
282,297,325
103,172,318
491,526,553
497,541,564
21,491,576
721,722,787
715,871,888
710,880,906
306,398,748
92,328,608
607,783,901
417,492,588
69,162,311
543,596,612
726,764,938
795,924,960
199,788,854
755,780,869
752,830,977
1,117,776
713,762,947
434,601,640
547,897,947
351,424,612
552,591,618
145,724,767
385,438,462
307,785,897
210,401,549
84,199,205
64,118,267
226,751,914
780,793,860
678,811,839
476,511,620
711,720,851
25,830,951
67,101,135
398,491,576
759,870,991
683,899,920
676,749,815
175,176,219
705,813,982
927,928,967
839,926,992
716,744,776
160,664,691
387,604,664
468,522,564
441,494,659
64,274,295
504,611,663
795,807,926
698,731,894
755,756,973
708,750,813
42,55,331
678,717,877
25,44,64
451,506,529
70,180,257
550,571,655
685,838,891
166,293,398
201,206,222
452,579,614
63,201,306
688,743,903
836,950,975
481,507,543
694,712,984
417,580,618
108,131,860
33,100,258
241,294,334
100,131,219
387,403,566
407,554,604
31,315,325
374,419,558
176,309,326
89,312,958
488,538,612
103,148,379
747,843,847
180,245,333
351,412,473
61,120,255
679,900,926
814,826,829
200,487,930
40,65,261
764,794,957
782,791,898
107,175,288
87,186,197
18,25,193
692,773,925
740,763,793
846,908,927
694,745,879
899,928,984
90,192,273
3,246,316
8,233,343
681,821,975
115,307,318
713,818,853
227,246,311
808,908,972
21,152,769
809,887,945
795,865,963
430,464,636
446,531,618
500,597,880
243,683,775
696,768,774
21,266,267
400,466,537
474,514,567
353,398,645
5,341,551
363,536,582
709,801,965
268,739,881
437,441,578
43,180,260
23,282,285
125,251,491
85,263,287
349,463,465
829,943,971
119,134,238
76,145,157
380,507,511
352,611,643
76,297,318
341,400,503
46,48,300
79,178,231
708,761,903
725,855,910
27,266,276
60,131,231
351,487,546
429,455,656
423,481,489
41,126,246
364,433,544
748,847,878
447,587,628
16,33,178
482,500,619
433,457,592
411,534,580
77,599,746
792,836,882
761,888,943
30,83,581
124,140,167
735,799,819
869,917,984
204,434,622
378,564,653
31,69,79
367,426,533
34,420,623
817,825,975
2,65,105
880,963,976
676,682,898
776,912,991
338,532,642
385,416,533
734,911,954
888,922,996
372,624,638
735,803,838
396,597,617
116,135,212
122,210,235
430,450,522
390,446,558
41,159,277
707,758,908
146,210,237
639,647,665
300,359,451
341,380,402
523,550,564
35,38,91
212,601,967
474,587,648
484,498,513
760,818,917
405,476,657
762,767,867
715,724,882
356,484,494
45,269,330
296,488,856
557,600,648
9,120,133
569,630,647
674,708,858
566,587,618
122,160,331
351,368,566
413,464,542
235,581,769
382,841,961
12,80,197
116,128,218
690,756,763
20,30,78
148,314,331
859,873,888
714,763,986
722,773,803
484,594,641
726,901,979
14,62,110
786,863,932
32,326,862
5,15,175
233,276,294
117,229,314
358,412,584
123,487,553
444,563,586
7,245,260
631,694,757
63,190,284
727,758,979
8,165,175
790,871,997
342,404,409
66,88,321
389,434,618
38,59,643
39,201,324
772,849,939
781,978,990
5,653,931
66,114,203
738,799,859
37,47,98
37,193,300
164,179,270
159,494,906
756,851,918
507,515,524
44,770,980
566,658,659
508,509,643
339,615,655
396,514,666
120,211,291
62,229,802
262,366,637
414,459,614
91,97,142
935,960,986
280,374,641
61,393,751
90,106,115
421,462,585
82,159,172
699,809,959
805,828,830
135,262,336
475,495,523
761,863,884
73,242,315
69,149,330
882,925,934
699,732,853
399,561,608
423,532,609
387,477,586
442,800,912
703,760,879
19,199,228
818,889,991
450,585,618
412,559,599
160,188,395
770,869,928
700,973,982
473,590,636
534,629,666
855,916,985
749,917,966
87,105,257
349,604,643
395,463,531
78,185,269
93,195,251
261,298,608
353,386,634
764,816,828
673,743,988
698,762,920
793,982,997
740,930,982
515,528,613
683,851,995
20,99,111
148,235,325
757,803,966
772,871,904
3,26,143
676,829,844
392,543,587
717,810,910
742,768,960
48,351,785
443,511,937
734,810,881
158,243,269
118,181,325
160,172,198
688,923,935
98,276,315
787,825,915
423,581,646
6,249,296
731,961,982
800,920,950
365,372,626
260,787,815
501,647,661
218,234,302
777,825,849
694,831,964
424,540,619
40,143,254
163,182,271
534,542,621
56,247,321
4,517,534
347,588,649
373,426,548
83,318,361
44,255,334
225,269,299
503,527,613
140,162,302
61,63,157
542,562,661
67,615,876
11,57,333
14,95,184
706,840,914
377,592,612
769,849,940
52,125,252
858,908,963
21,52,249
460,464,550
35,169,303
31,93,741
743,835,963
671,816,907
14,192,410
379,526,627
387,415,437
344,429,486
715,832,910
693,699,896
815,828,949
354,493,590
711,933,942
669,893,968
135,779,952
103,289,297
432,641,662
57,85,208
459,492,608
600,617,620
436,578,603
132,151,192
200,281,299
766,844,997
