30,32,119,174
7,34,123,241
4,5,9,782
20,93,98,110
26,44,74,326
13,41,67,485
9,78,204,243
37,79,156,204
13,24,158,597
13,65,207,314
9,29,235,420
12,25,161,501
28,52,90,476
28,29,101,300
4,37,136,782
1,68,89,743
82,114,146,282
27,118,302,346
25,69,229,852
14,53,266,621
44,83,114,504
13,54,375,481
69,75,140,827
3,80,158,474
51,124,126,599
24,159,242,475
59,63,219,751
29,79,101,469
24,123,327,522
16,135,341,492
10,107,163,839
68,81,110,986
30,119,265,583
70,187,189,565
20,24,729,972
36,131,286,468
9,11,698,821
50,57,481,493
36,58,254,930
33,35,564,697
1,251,308,394
100,121,338,340
56,130,351,573
102,111,154,598
13,67,434,950
33,168,352,455
1,169,214,919
17,103,438,472
45,223,275,360
62,89,217,644
65,88,163,693
45,145,227,229
16,75,252,337
19,132,581,879
106,116,180,766
46,113,365,651
29,155,273,961
42,57,459,702
53,99,294,821
31,149,537,809
65,213,314,488
37,57,489,729
39,48,540,853
25,166,530,570
15,52,902,932
27,97,521,929
25,227,429,601
139,172,225,408
15,133,563,938
72,213,368,463
18,167,341,801
52,104,348,779
32,277,329,545
59,175,209,715
125,182,279,549
1,238,588,898
219,233,370,532
180,226,293,332
92,133,285,886
32,118,796,904
29,161,508,838
66,205,393,882
147,195,368,540
14,162,615,807
132,186,208,798
54,153,340,777
115,140,319,805
59,165,279,714
120,187,383,482
67,366,384,612
109,192,337,421
134,151,387,458
43,331,379,945
90,225,300,944
102,259,347,469
106,221,255,865
199,251,261,319
70,124,697,856
41,166,598,886
77,186,542,719
115,137,430,784
73,312,377,745
6,268,443,633
35,161,447,755
105,238,342,704
113,272,377,583
79,100,939,998
105,176,298,941
2,227,803,935
97,181,290,755
177,178,252,429
96,223,374,976
129,156,294,835
169,180,505,572
7,415,533,884
35,297,505,875
215,344,373,584
121,269,285,885
33,513,601,666
143,209,400,678
105,123,701,966
130,246,331,908
110,334,336,758
109,345,362,816
93,101,760,766
149,309,489,537
22,138,337,945
121,237,414,924
138,144,674,735
4,37,150
126,319,365,875
86,105,118,939
23,274,695,792
104,373,524,596
39,157,770,886
121,235,485,764
138,324,496,508
19,350,708,879
27,298,729,811
103,325,518,529
21,467,544,831
207,311,367,541
129,282,347,910
216,247,324,410
197,375,386,893
119,264,518,996
6,127,486,883
137,359,547,647
22,27,286
16,21,287
30,428,704,752
1,26,327
24,538,676,914
37,49,127
17,609,743,791
3,622,880,948
1,74,237
85,184,828,864
29,546,695,800
148,384,557,651
106,164,797,910
192,381,472,574
49,326,790,975
174,192,615,774
95,187,674,988
12,85,120
142,411,416,502
286,291,360,534
13,55,758,882
58,349,808,936
81,359,439,943
178,186,454,768
130,135,364,436
250,333,369,476
227,265,498,773
160,212,666,998
169,289,498,960
205,485,541,586
23,61,248
53,536,891,982
186,247,616,850
142,317,797,979
185,370,448,878
35,60,239
166,252,564,736
146,486,603,928
264,318,456,573
118,364,644,832
260,277,372,818
114,254,276,344
214,217,684,966
104,405,426,715
144,252,862,982
141,346,639,778
66,577,628,810
28,694,874,969
49,568,660,881
196,273,546,744
60,566,955,963
128,272,894,983
235,357,442,843
229,360,616,991
75,126,137
98,478,556,880
5,21,453
167,388,420,860
294,376,383,857
138,514,547,900
109,286,895,905
15,41,367
29,146,154
206,268,465,800
111,333,726,756
213,422,524,890
94,459,690,983
9,78,555
55,71,367
280,357,563,783
3,162,202
22,40,474
194,396,434,652
131,420,743,854
65,72,356
203,359,862,900
20,354,545,976
21,38,407
250,555,560,618
338,367,596,799
190,294,903,997
219,396,585,948
151,471,544,831
20,62,423
231,398,585,877
108,474,666,849
155,289,750,965
86,94,108
33,65,412
70,148,158
156,534,597,835
39,80,244
303,432,459,576
287,373,544,708
51,124,216
97,566,823,894
56,101,156
245,462,594,659
1,84,372
233,394,685,859
215,334,670,892
311,356,619,671
30,122,277
24,71,809
168,571,687,828
342,495,587,665
20,89,420
152,591,660,886
76,165,239
119,665,855,888
85,661,740,907
235,577,668,758
18,127,617
248,380,628,968
3,243,293
32,113,440
60,117,339
73,183,216
13,195,336
3,180,249
22,182,369
224,519,923,986
4,112,516
339,444,528,650
180,453,789,954
83,149,180
284,384,831,926
258,495,533,966
318,417,604,887
301,433,502,873
222,541,782,852
31,222,379
362,431,475,895
238,443,765,897
43,137,371
184,542,927,963
141,657,912,950
306,437,484,728
95,124,377
55,163,350
226,711,871,993
310,531,642,804
17,278,308
313,607,677,865
32,127,972
37,53,785
299,421,747,855
71,153,322
23,106,997
15,158,543
208,270,476,613
58,155,379
380,624,749,789
5,83,840
41,133,576
77,181,301
166,666,787,834
169,730,909,942
97,144,320
78,204,258
176,872,939,957
12,117,658
278,520,752,975
82,157,191
43,45,935
57,185,279
78,196,282
403,546,624,702
344,399,749,781
110,174,188
246,556,701,911
59,128,422
61,226,306
359,496,925,982
261,404,830,848
119,122,385
78,207,252
72,88,584
454,491,499,852
39,119,513
519,578,817,891
89,211,292
104,143,586
5,201,812
25,178,994
64,351,382
53,349,389
