1	488	480
1	464	480
1	534	505
1	512	480
1	534	527
1	464	456
1	440	433
1	512	505
1	512	527
1	440	410
1	534	480
1	417	410
5	489	451
5	489	361
5	489	290
5	535	500
5	535	522
5	535	451
5	489	428
5	489	338
5	489	405
5	489	475
5	489	314
5	345	389
5	489	382
5	535	475
5	489	500
6	487	433
6	463	456
6	464	456
6	463	433
6	487	480
6	488	480
6	464	480
6	487	456
22	345	389
26	491	355
26	511	505
26	487	433
26	487	456
26	491	466
26	511	527
26	511	551
26	511	570
26	487	480
29	487	480
29	416	410
29	394	387
29	371	319
29	371	366
29	371	295
29	416	456
29	416	366
29	487	456
29	371	343
29	394	433
29	416	433
29	487	433
29	463	456
29	394	410
29	416	387
29	463	433
32	345	389
33	557	580
46	345	389
57	560	475
57	489	314
57	489	500
57	535	500
57	535	451
57	489	451
57	489	338
57	489	405
57	489	475
57	535	475
57	560	571
57	560	522
57	489	361
57	489	428
57	560	546
57	489	382
57	560	500
57	560	451
57	535	522
57	489	290
62	491	355
62	491	466
66	557	580
67	557	580
72	395	410
72	395	387
72	395	433
73	345	389
85	327	319
85	351	295
85	303	295
85	351	343
85	327	295
85	351	319
91	417	410
93	345	389
96	345	389
97	560	500
97	560	522
97	560	451
97	557	580
97	560	546
97	560	475
97	560	571
104	350	366
104	371	295
104	350	295
104	302	295
104	371	343
104	350	343
104	326	295
104	371	319
104	350	319
104	326	319
104	371	366
106	440	410
106	394	387
106	395	387
106	417	410
106	394	433
106	394	410
106	395	433
106	440	433
106	395	410
114	557	580
118	302	295
118	303	295
119	416	433
119	416	366
119	416	456
119	416	410
119	416	387
119	440	433
119	440	410
120	345	389
121	535	522
121	535	451
121	489	451
121	489	361
121	489	428
121	489	338
121	489	405
121	489	475
121	489	314
121	489	382
121	535	475
121	489	500
121	489	290
121	535	500
122	557	580
123	534	480
123	534	527
123	534	505
131	345	389
136	463	456
136	463	433
136	464	456
136	350	366
136	372	387
136	350	295
136	395	433
136	372	410
136	372	366
136	350	343
136	372	319
136	395	410
136	464	480
136	372	283
136	395	387
136	350	319
136	372	343
152	345	389
154	512	505
154	534	480
154	511	570
154	416	366
154	511	527
154	394	433
154	416	433
154	463	456
154	512	480
154	394	387
154	416	387
154	511	551
154	511	505
154	487	456
154	487	480
154	416	456
154	416	410
154	534	527
154	463	433
154	394	410
154	512	527
154	488	480
154	534	505
154	487	433
155	345	389
155	512	527
155	464	456
155	512	480
155	488	480
155	512	505
155	464	480
156	557	580
159	345	389
162	372	343
162	372	410
162	371	295
162	327	295
162	487	433
162	327	319
162	371	319
162	511	570
162	351	295
162	416	366
162	371	343
162	511	527
162	350	366
162	394	433
162	416	433
162	394	387
162	416	387
162	440	433
162	395	410
162	351	319
162	511	551
162	372	366
162	351	343
162	511	505
162	350	295
162	417	410
162	326	295
162	487	456
162	372	387
162	372	283
162	350	319
162	326	319
162	487	480
162	371	366
162	416	456
162	350	343
162	395	433
162	372	319
162	394	410
162	416	410
162	395	387
162	440	410
163	557	580
168	351	319
168	372	283
168	371	366
168	371	343
168	372	343
168	371	295
168	351	343
168	372	366
168	351	295
168	372	410
168	491	355
168	372	387
168	371	319
168	372	319
168	491	466
174	489	382
174	560	546
174	560	500
174	560	451
174	489	290
174	535	522
174	560	475
174	489	314
174	489	500
174	535	500
174	489	451
174	489	405
174	535	451
174	489	338
174	489	475
174	535	475
174	560	571
174	560	522
174	489	361
174	489	428
175	440	410
175	395	387
175	464	456
175	327	295
175	464	480
175	327	319
175	351	295
175	372	366
175	440	433
175	351	319
175	395	410
175	417	410
175	372	387
175	351	343
175	372	283
175	372	319
175	372	343
175	395	433
175	372	410
178	372	283
178	372	366
178	372	410
178	372	343
178	372	387
178	372	319
182	416	433
182	327	319
182	416	387
182	394	433
182	463	456
182	302	295
182	350	295
182	326	295
182	394	387
182	326	319
182	350	319
182	371	366
182	416	456
182	350	343
182	303	295
182	416	410
182	394	410
182	371	295
182	463	433
182	371	319
182	327	295
182	350	366
182	416	366
182	371	343
188	326	295
188	326	319
188	302	295
189	534	505
189	534	480
189	534	527
196	557	580
201	303	295
201	326	319
201	327	319
201	326	295
201	327	295
201	302	295
204	489	361
204	489	451
204	489	290
204	489	428
204	489	338
204	489	405
204	489	382
204	489	475
204	489	314
204	489	500
217	491	355
217	491	466
226	511	551
226	511	570
226	512	480
226	511	505
226	512	505
226	511	527
226	512	527
228	557	580
230	560	571
230	560	500
230	560	451
230	535	500
230	560	522
230	535	451
230	535	522
230	560	546
230	560	475
230	535	475
249	511	551
249	511	570
249	511	527
249	511	505
260	303	295
262	557	580
265	557	580
267	560	451
267	560	522
267	535	475
267	560	546
267	560	475
267	535	500
267	560	571
267	535	522
267	560	500
267	535	451
270	534	480
270	488	480
270	512	527
270	534	505
270	534	527
270	557	580
270	512	480
270	512	505
275	327	295
275	351	295
275	350	319
275	351	343
275	326	295
275	350	343
275	327	319
275	351	319
275	350	366
275	350	295
275	326	319
