0	3936	5727
0	6547	2736
0	7621	1717
0	6126	7853
0	620	5930
0	3104	4424
0	6476	5964
0	6476	5851
0	6126	5851
0	6476	5683
0	620	334
0	6547	334
0	6126	1189
0	2824	6355
0	3104	5683
0	620	779
0	6511	2736
0	3556	6258
0	7621	6258
0	4103	3367
0	1179	779
0	5451	4168
0	5012	3367
0	1932	4887
0	6476	779
0	7621	7853
0	5451	4424
0	1932	1189
0	2489	5964
0	1932	5930
0	6476	4168
0	6476	5727
0	6547	4887
1	5191	4125
1	5911	5595
1	6635	2214
1	5191	4100
1	606	6822
1	6635	5777
1	1417	785
1	5911	5725
1	2851	2214
1	1417	1285
1	6635	785
1	3221	6549
1	5191	5725
1	711	4100
1	2886	771
1	1417	6822
1	1417	3530
1	6599	5777
1	6635	4125
1	4997	837
1	1417	5595
1	3594	6549
1	606	837
2	7998	7477
2	4958	7477
2	511	5987
2	1334	5987
2	511	7677
2	6760	4735
2	5973	1466
2	5721	4735
2	6169	7976
2	655	3944
2	6387	7482
2	2967	4870
2	655	7769
2	655	7482
2	511	3944
2	3316	7976
2	6760	1466
2	7827	7769
2	2166	2241
2	7827	7677
3	1201	7769
3	1201	6994
3	1201	5847
3	7631	4775
3	3282	5681
3	770	895
3	1201	7250
3	6491	3859
3	3021	7595
3	3021	6994
3	8027	2572
3	1993	4712
3	4357	3769
3	4327	5684
3	1271	4569
3	1263	7185
3	7524	4577
3	1201	6834
3	3860	7191
3	1201	6843
3	2480	6675
3	882	1031
3	1271	3424
3	7827	7769
3	1201	2242
3	1271	6203
3	2480	1125
3	4983	5847
3	4327	4712
3	1271	1074
3	3860	7321
3	1201	7083
3	5952	7185
3	3282	4885
3	4327	5633
3	770	5139
3	1071	7385
3	3021	4038
3	2480	2213
3	3007	1977
3	1271	6043
3	1993	3553
3	1201	2838
3	7490	3972
3	3021	7677
3	3282	2199
3	4713	2189
3	6491	6601
3	1271	2189
3	7379	6035
3	2234	5137
3	1993	5004
3	1201	909
3	1993	6035
3	1993	4613
3	4762	2242
3	8027	7595
3	7827	7677
3	3651	4038
3	1271	7734
3	924	5368
3	1271	909
3	8027	7734
3	4742	3544
3	7082	3964
3	5952	2199
3	3021	5139
3	770	373
3	3282	2788
3	4713	3553
3	1201	5907
3	6430	5517
3	4357	2490
3	2625	6834
3	7916	4613
3	1263	6843
3	4713	5633
3	2109	7656
3	8027	6543
3	3651	3331
3	4288	7250
3	924	3859
3	1263	2788
3	7379	7337
3	4713	5907
3	7082	1772
3	1271	2490
3	3282	895
3	6491	4577
3	3651	4874
3	3651	2604
3	7379	7083
3	7490	3964
3	7675	4775
3	1201	2604
3	5118	1031
3	3651	373
3	7490	7191
3	1201	2213
3	7490	2572
3	3651	4885
3	6334	5681
3	3021	3424
3	3007	1125
3	1201	5004
3	2625	6868
3	669	6675
3	1993	5517
3	1271	4874
3	1937	1772
3	1071	1923
3	1263	5684
3	7675	7385
3	7490	3758
3	4327	7337
3	7082	1074
3	1993	6203
3	770	3972
3	1993	6868
3	4327	6043
3	7490	4569
3	7675	7714
3	2625	5137
3	1201	3758
3	3282	1923
3	1263	6543
3	1071	3331
4	7596	1373
4	7596	1019
4	3880	3049
4	5160	2342
4	7596	5760
4	5160	4807
4	5597	7927
4	7280	3049
4	6219	6707
4	4753	3693
4	5923	1180
4	4451	7492
4	5160	3693
4	4513	6707
4	2880	6536
4	7596	2342
4	7596	6607
4	5160	7927
4	7723	7492
4	4509	7798
4	5597	1180
4	5160	1425
4	6219	7798
4	6219	1019
4	7596	6536
4	4513	5760
4	5923	3555
4	7280	5134
4	6784	1373
4	3479	5134
4	4509	4807
4	5923	1425
4	4509	6607
5	4109	8132
5	4273	7804
5	1192	1326
5	1781	5452
5	1192	7751
5	3378	3818
5	7176	6617
5	4903	7705
5	1192	7705
5	1781	8048
5	7638	6321
5	3378	3186
5	4903	3818
5	1192	4297
5	5330	5560
5	1192	5560
5	6590	2431
5	1781	1305
5	3907	5665
5	1192	3186
5	4028	2431
5	1192	2960
5	7176	7751
5	4903	3436
5	4109	7804
5	1781	4563
5	1386	6761
5	4109	3786
5	4018	2960
5	3378	3786
5	4008	417
5	3378	552
5	3907	417
5	2499	4297
5	4903	6761
5	3422	552
5	3422	8048
5	5330	5452
5	1781	1356
5	1781	7842
5	4109	3639
5	4273	3436
5	4903	3612
5	4661	6617
5	1192	6321
5	1192	5665
5	4018	3612
5	4109	1326
5	4109	4563
5	1386	1305
5	4903	3639
6	2178	2357
6	5505	2524
6	5505	7303
6	5458	5462
6	340	7279
6	408	7279
6	1055	2524
6	4243	5462
6	4057	6119
6	5505	6119
6	4243	7303
7	3691	3957
7	7247	2683
7	7247	5035
7	5239	8013
7	707	5594
7	4516	4402
7	3324	4623
7	7525	2668
7	7525	5066
7	7755	6849
7	3274	4402
7	3408	3051
7	4516	2955
7	707	3957
7	5486	557
7	3324	3468
7	3691	4036
7	5827	1829
7	5486	3421
7	4516	1709
7	5486	7231
7	7755	5971
7	707	1545
7	4156	7964
7	7479	4465
7	4988	2454
7	3408	7231
7	5239	5971
7	7755	2154
7	7755	6300
7	2652	4380
7	4321	1709
7	3274	6852
7	7247	1409
7	707	983
7	2652	1829
7	2652	2668
7	4321	6852
7	3274	2360
7	4516	2454
7	3408	4401
7	3408	2360
7	3408	5066
7	3408	4465
7	7755	5932
7	4156	4862
7	4321	8013
7	4988	4401
7	707	2683
7	3408	8122
7	707	3421
7	3691	6808
7	2358	3051
7	3408	2154
7	7525	5035
7	707	461
7	4321	7578
7	3691	1724
7	7525	461
7	4516	5932
7	4772	7578
7	3408	4380
7	2358	6079
7	5239	2955
7	3408	5594
7	1238	2421
7	3408	3388
7	4516	1724
7	707	6079
7	3691	3468
7	2652	4036
7	4321	1777
7	1238	7964
7	707	1777
7	3274	6300
7	707	4623
7	707	1151
7	2652	557
7	7247	1058
7	4516	4862
7	707	6849
7	4516	1545
7	2652	1151
8	4327	6043
8	5397	1323
8	1126	1471
8	5397	1564
8	6833	879
8	3129	7380
8	586	965
8	1578	7339
8	1126	3249
8	4820	1466
8	4327	4712
8	5074	3301
8	1684	965
8	5074	7380
8	5074	3249
8	4594	1471
8	6360	1323
8	6760	4735
8	6360	1628
8	4327	5633
8	4594	879
8	7218	3700
8	586	4735
8	3695	7339
8	7990	7380
8	5856	6985
8	586	5708
8	4594	4454
8	4594	4759
8	2538	3301
8	556	2723
8	1385	4454
8	5074	1628
8	6833	7180
8	4327	5684
8	2538	7337
8	5074	2723
8	5399	5708
8	5074	4712
8	586	1564
8	1578	4759
8	556	5633
8	5074	7180
8	1684	6043
8	6760	1466
8	4327	7337
8	2538	7843
8	1578	3700
8	3849	5684
8	1578	7843
9	2898	6940
9	3228	997
9	2898	4752
9	3016	2029
9	735	2149
9	7424	5138
9	1553	4157
9	339	1038
9	3459	4752
9	3228	1582
9	6460	1510
9	1553	1188
9	5656	3997
9	1553	3997
9	6972	3048
9	1553	5327
9	1553	2029
9	3016	1905
9	2248	2744
9	2248	7704
9	2470	1499
9	3517	1042
9	3459	4774
9	1804	2333
9	735	5938
9	2772	4774
9	3517	1499
9	1396	6034
9	6972	1038
9	3656	6739
9	1804	3311
9	4218	3742
9	1396	8038
9	4538	3048
9	2248	1509
9	339	1510
9	7424	3770
9	1804	7048
9	3538	7293
9	3517	2333
9	1553	5482
9	339	4157
9	2898	3471
9	7695	7704
9	3538	5327
9	3420	1042
9	3640	3742
9	1804	1509
9	1682	2084
9	3517	7293
9	3517	2744
9	3640	1310
9	6972	1310
9	6972	4208
9	1682	8038
9	3517	5482
9	7695	8010
9	2772	5477
9	735	3471
9	3517	2986
9	2248	4208
9	5640	6996
9	7424	2149
9	7336	3311
9	4538	3742
9	3218	7689
9	3517	8010
9	3517	1905
9	3656	6996
9	1804	1582
9	4501	2084
9	2749	7048
9	6972	1188
9	2248	6034
9	2787	997
9	6545	5938
9	1396	6940
9	2787	3770
9	1553	7689
9	2898	7173
9	3228	5477
9	1804	5138
9	735	6739
9	3228	7173
10	2433	6354
10	5989	1971
10	920	1971
10	2433	6627
10	7867	6354
10	7653	1838
10	5312	3973
10	1907	3547
10	4986	522
10	7867	3547
10	2433	3973
10	920	6627
10	7653	4299
10	898	4299
10	4986	1838
10	898	522
11	1422	5814
11	1571	6276
11	1658	3797
11	348	2074
11	7557	6276
11	3328	5814
11	1658	2784
11	1658	7650
11	2982	5830
11	1422	2784
11	7313	2041
11	427	722
11	563	5186
11	3328	5670
11	348	4041
11	3275	722
11	4540	2074
11	2519	5830
11	2150	5286
11	1571	1683
11	4253	2041
11	4587	562
11	1658	7133
11	1227	2013
11	2519	7431
11	6016	2013
11	4540	5670
11	4540	7650
11	1744	7431
11	2519	5286
11	348	458
11	1658	5186
11	1658	3084
11	2519	5243
11	1744	3797
11	4858	3084
11	1227	5243
11	7178	4041
11	3844	4190
11	7313	562
11	2519	4190
12	2932	4785
12	1480	3756
12	2742	4963
12	7652	686
12	2190	6857
12	7411	6716
12	1361	6096
12	2522	6857
12	4211	1035
12	7411	2228
12	7411	1035
12	2190	4053
12	2190	999
12	6594	2228
12	6594	7561
12	717	5695
12	8040	1694
12	2190	7561
12	697	865
12	7411	3756
12	2742	865
12	7969	4785
12	2742	6814
12	7663	4123
12	2190	1694
12	7411	3472
12	1313	999
12	7652	7561
12	2190	3472
12	2190	6184
12	637	6814
12	2190	4963
12	2190	5695
12	2190	5213
12	697	686
12	2932	4123
13	5090	7818
13	2251	5843
13	2251	2198
13	784	800
13	784	1655
13	784	5843
13	7663	4123
13	736	2198
13	6437	800
13	784	1400
13	3459	4752
13	736	1400
13	3459	4774
13	736	4123
13	2251	7445
13	736	4752
13	736	7818
13	2251	5484
14	5933	5226
14	7776	7699
14	2102	7699
14	3734	5226
14	3734	1163
14	3734	1507
14	3929	6337
14	3734	6736
14	2098	2875
14	6120	1163
14	2102	6736
14	1350	3727
14	6120	3727
15	6240	7405
15	2231	6128
15	2060	5331
15	3296	1000
15	3487	5555
15	2519	7431
15	3320	7431
15	7435	1312
15	7686	1260
15	2231	2259
