0	1265	958
0	1265	922
0	1265	951
0	1265	902
0	1265	1126
34	1207	922
34	1207	1368
43	1333	935
50	1071	1096
50	1071	962
50	1071	1003
50	1071	1117
61	1246	1362
63	1058	1012
63	985	979
63	1058	919
65	1122	1338
65	1122	958
69	1307	908
69	1307	1361
89	1224	1349
89	1033	1349
96	1062	900
96	1062	1142
96	1062	1242
108	1325	1326
108	1325	1164
125	1224	1349
128	1122	1338
128	1122	958
137	1269	1134
149	1208	1248
154	1334	1206
154	1334	1096
154	1334	1372
154	1334	935
154	1334	1362
154	1334	986
154	1333	935
190	1133	1372
199	1224	1349
204	1274	1146
244	1224	1349
254	1191	900
254	985	979
254	1269	1134
254	1133	1372
256	1254	1362
267	1026	1332
267	985	979
267	1133	1372
271	1191	900
318	1299	1100
318	956	933
318	1299	933
318	1299	1148
319	1219	965
319	1219	1090
319	956	933
319	1219	1003
319	1219	922
319	1208	1248
319	1219	963
319	1219	1242
341	1263	980
347	1191	900
367	1102	1241
367	1102	1041
367	1102	1187
367	1102	930
372	1280	1306
372	1280	1145
372	1280	1135
372	1280	1180
372	1280	929
372	1280	958
372	1280	1279
372	1280	1108
372	1280	1278
388	1265	902
388	1265	1126
388	1265	958
388	1265	922
388	1265	951
406	1207	922
406	1207	1368
426	1213	1056
444	1191	900
452	1026	1332
465	1306	1164
465	1306	1092
480	1208	1248
480	1269	1134
504	1207	922
504	1207	1368
508	1226	944
508	1226	1283
509	1150	1144
522	1224	1349
541	1026	1332
541	1224	1349
541	1269	1134
548	1224	1349
551	1325	1326
551	1325	1164
568	1246	1362
573	1307	1361
573	1307	908
590	1144	1113
590	1144	1030
594	1213	1056
594	1208	1248
614	1133	1372
637	1150	1144
640	1016	933
649	1262	1355
650	956	933
657	1027	983
657	1027	989
657	1027	928
657	1027	979
657	985	979
657	1027	988
657	1027	990
657	1027	933
657	1027	984
657	1027	1026
657	1027	1167
657	1027	1372
657	1027	935
661	1258	978
661	1258	951
661	1258	902
661	1258	1270
680	1062	900
680	1062	1142
680	1062	1242
689	1263	980
697	1208	1248
703	1224	1349
703	1262	1355
706	1299	1100
706	1299	933
706	1299	1148
707	1226	944
707	1226	1283
709	1258	1270
709	1258	978
709	1258	951
709	1258	902
713	1219	1242
713	1219	965
713	1219	1090
713	1219	1003
713	1219	922
713	1219	963
730	1058	1012
730	1058	919
735	927	1302
744	1102	1187
744	1071	962
744	1102	1241
744	1071	1003
744	1102	1041
744	1071	1096
744	1071	1117
744	1102	930
769	927	1302
792	1033	1349
809	1016	933
843	1213	1056
844	1027	1372
844	1027	990
844	1027	935
844	1027	983
844	1027	989
844	1027	928
844	1027	979
844	1027	1026
844	1027	988
844	1027	933
844	1027	984
844	1027	1167
845	1280	1306
845	1280	1145
845	1280	929
845	1280	958
845	1280	1135
845	1280	1180
845	1280	1279
845	1280	1108
845	1280	1278
853	1334	1362
853	1334	986
853	1334	1206
853	1334	1096
853	1334	935
853	1334	1372
869	1274	1146
876	1207	922
876	1207	1368
890	1254	1362
1027	1026	1332
1150	1144	1113
1150	1144	1030
1280	1306	1164
1280	1306	1092
