1,93,220
1,100,232
2,119,128
2,126,206
3,38,104
3,155,157
3,183,211
4,57,189
4,140,191
6,138,197
6,9,178
7,13,241
7,167,204
7,195,200
8,67,116
8,225,231
4,10,150
10,130,147
11,99,101
12,36,242
12,76,199
3,13,30
13,28,106
13,111,134
13,43,156
13,76,241
14,94,169
15,172,235
15,44,177
16,18,228
17,67,198
17,76,133
17,88,168
17,54,236
17,47,248
19,195,243
20,34,96
20,67,142
20,22,27
22,88,170
22,110,197
22,67,183
4,23,120
23,54,144
23,182,237
24,80,215
24,49,120
25,52,135
25,162,198
25,151,215
25,201,248
26,227,231
8,27,115
27,198,237
29,85,93
15,29,107
29,127,192
11,29,146
29,46,250
30,172,179
33,115,236
33,150,176
33,43,222
21,33,247
34,170,172
35,135,173
35,181,197
35,199,227
36,130,245
37,96,166
23,37,112
37,124,231
38,54,195
40,43,69
40,123,249
40,135,174
17,40,162
40,178,232
40,119,236
41,51,181
41,179,217
8,42,183
42,165,208
44,92,164
44,63,119
45,119,131
5,46,121
46,164,228
25,46,216
47,204,249
48,83,91
46,51,229
51,98,232
52,75,102
53,156,163
1,53,227
7,54,111
54,142,155
54,121,214
31,55,81
55,100,216
55,117,164
55,161,193
56,92,129
6,56,177
57,152,200
57,85,153
37,59,219
60,115,150
61,88,109
61,125,231
61,175,201
37,62,210
63,95,176
63,175,215
22,64,70
49,64,131
46,64,205
64,104,229
23,65,183
65,123,163
24,66,180
66,115,163
67,219,220
68,190,208
69,115,121
14,26,70
27,70,187
13,71,110
17,71,106
52,71,208
71,81,85
71,123,129
13,71,195
71,206,241
8,72,124
72,104,130
73,209,229
59,69,74
23,75,209
53,76,227
76,89,148
76,181,228
49,77,101
77,137,166
77,213,226
78,203,240
78,190,245
65,79,122
41,80,109
64,80,116
81,103,106
81,97,146
70,82,128
7,83,243
83,158,210
83,152,234
39,84,115
84,118,178
84,183,208
84,141,234
74,85,210
85,178,237
81,86,116
86,124,192
30,87,97
87,98,191
33,87,137
28,88,222
88,90,112
67,88,224
89,107,225
89,202,243
20,68,92
47,92,118
46,92,122
7,46,93
63,86,93
56,93,199
29,94,166
94,179,240
96,99,246
97,161,185
97,161,219
97,98,134
58,98,120
98,189,191
98,167,219
33,99,168
78,99,174
57,99,212
101,192,215
77,102,121
102,166,214
67,73,103
102,104,193
42,61,105
17,105,141
22,106,110
54,106,210
52,106,145
101,106,188
8,107,205
107,156,181
107,148,215
33,108,157
15,110,234
21,46,110
106,110,157
43,110,142
104,110,230
48,111,151
17,113,236
113,150,250
42,55,114
114,132,245
91,115,138
46,115,145
73,116,154
116,146,247
16,79,118
62,95,118
118,186,240
19,81,120
86,121,196
44,122,188
41,123,167
3,98,124
113,124,201
119,124,215
93,124,126
124,157,229
31,124,213
119,124,236
61,124,245
20,127,168
66,128,225
118,128,208
36,130,241
107,130,228
44,130,131
6,131,229
121,132,151
133,223,248
15,134,143
42,75,134
128,134,144
57,113,136
109,136,230
32,137,215
40,47,138
79,138,172
140,215,238
3,63,142
25,58,143
77,143,147
4,5,144
9,21,144
125,144,180
47,146,213
146,165,239
149,204,242
43,149,210
112,149,249
149,150,232
136,151,180
62,72,152
54,152,212
152,206,230
101,134,153
70,154,198
154,206,208
24,150,155
72,119,156
124,154,157
131,157,230
61,64,159
124,159,236
12,159,192
1,161,169
161,167,198
161,230,231
48,161,244
49,162,166
100,137,162
101,117,163
78,119,165
39,166,247
2,44,167
62,167,208
70,100,167
56,167,216
5,39,168
86,133,169
49,132,170
37,60,171
142,171,243
5,171,224
70,106,172
64,172,189
15,173,207
20,133,173
128,173,199
98,153,173
53,104,175
142,175,185
15,176,213
18,82,176
24,75,177
151,153,177
41,159,177
37,177,219
43,126,178
171,179,227
81,105,181
46,182,229
1,74,183
141,186,193
31,53,187
11,175,188
