2,73,121,214
8,10,86,411
27,30,201,272
14,46,77,404
30,63,183,343
1,32,236,465
9,42,61,658
26,45,127,565
13,51,244,560
4,57,151,451
48,99,170,245
20,54,174,505
12,136,156,453
37,38,114,736
20,47,57,309
33,125,219,575
41,69,134,867
18,184,211,316
13,59,302,510
32,107,220,478
47,74,167,508
16,38,251,563
58,66,303,399
32,78,399,533
12,101,207,640
41,68,345,687
47,58,347,624
37,49,324,478
52,76,273,622
23,234,324,372
129,130,221,324
59,123,273,299
5,53,462,482
17,107,171,676
17,94,323,437
20,183,242,504
22,107,195,831
122,147,174,328
93,109,209,617
95,96,204,490
68,154,205,776
15,48,586,705
61,132,273,572
82,173,202,374
33,121,274,857
7,126,372,639
17,128,571,622
8,77,535,634
39,54,422,457
53,137,302,565
10,132,346,809
2,149,410,417
16,127,508,511
3,160,382,401
86,111,382,394
12,242,277,625
12,37,437,675
67,94,248,529
71,80,333,613
67,133,260,573
32,215,391,626
51,188,228,899
64,103,344,875
25,189,495,599
98,128,365,620
72,145,448,601
77,97,253,942
71,199,290,460
60,205,210,841
133,135,306,504
67,172,197,958
123,154,313,353
112,127,245,705
28,233,545,552
7,250,260,589
89,107,334,495
31,42,780,884
87,138,281,608
49,257,285,331
44,184,343,499
74,198,303,499
7,201,311,909
24,213,267,889
6,140,732,936
115,192,281,618
91,185,388,507
131,155,253,406
1,106,729,783
18,82,878,987
12,32,65
84,156,231,933
70,146,432,899
31,237,502,743
38,167,368,789
26,363,375,656
63,198,480,515
51,112,570,863
115,118,256,973
114,177,337,491
145,164,186,940
92,232,359,573
15,278,283,921
95,172,389,571
119,164,301,717
142,235,296,919
27,376,572,759
24,270,541,775
5,362,435,898
116,355,363,525
43,110,886,937
171,235,241,768
89,90,613,839
63,264,377,994
19,321,481,982
146,162,556,568
127,134,492,773
3,183,919,990
178,180,380,527
87,231,308,807
90,141,592,915
119,228,373,776
2,484,612,965
20,303,635,668
77,336,438,970
134,256,420,576
23,335,659,971
73,318,494,656
112,170,436,733
16,418,431,957
12,378,666,965
12,28,172
150,261,446,471
5,12,220
124,196,425,996
19,459,544,910
121,288,299,739
66,370,395,914
132,198,482,984
44,303,452,749
42,521,572,617
115,204,520,959
39,342,601,946
26,314,733,923
21,608,796,827
71,407,578,710
160,367,610,616
146,349,542,992
98,220,686,736
117,342,560,966
95,384,408,817
28,550,878,898
40,442,587,941
148,190,748,832
102,277,403,739
60,468,501,924
124,165,861,985
94,311,437,785
53,375,840,989
15,566,695,731
41,494,525,661
57,274,922,954
113,330,399,990
29,398,823,970
37,457,605,771
48,55,127
40,265,683,770
129,342,467,815
111,210,715,795
177,207,484,847
18,84,229
115,417,418,862
11,729,892,893
232,239,824,956
60,517,783,795
96,357,680,879
19,722,837,971
29,101,154
65,429,957,993
10,821,912,916
111,484,585,898
309,343,482,496
254,263,336,679
115,313,804,832
192,241,758,848
10,109,216
174,367,610,713
187,250,416,834
17,50,342
212,267,398,792
108,322,738,764
217,268,549,826
149,530,566,874
81,393,679,728
142,443,471,791
156,272,413,713
162,291,472,931
34,618,650,930
92,557,597,906
59,460,638,838
385,389,532,571
51,135,149
2,21,500
207,258,455,987
113,525,551,937
294,378,460,589
64,502,833,915
18,66,277
11,186,212
381,478,594,619
10,58,475
254,276,549,872
19,167,179
181,318,883,954
283,287,582,948
313,329,467,659
112,459,683,813
1,84,295
166,383,629,720
49,100,193
240,292,636,933
14,106,328
226,449,568,780
222,517,556,993
19,29,689
201,347,712,916
100,497,658,696
191,441,506,737
17,28,957
294,330,402,869
243,385,736,878
25,136,354
3,13,723
198,386,835,857
106,567,629,936
93,589,783,815
231,276,699,724
52,135,166
236,374,686,955
290,362,422,706
218,268,682,883
351,431,479,581
291,365,430,746
181,307,651,979
87,578,831,994
205,427,498,812
238,306,727,908
68,141,393
223,280,669,867
13,134,282
37,57,279
39,122,177
22,240,392
3,128,451
263,362,633,638
79,116,249
92,628,707,808
54,199,204
177,613,647,800
43,72,444
177,607,762,765
94,671,961,983
55,212,226
325,439,477,843
2,59,928
31,61,855
10,222,369
361,377,744,986
51,58,440
64,102,298
210,436,832,946
5,124,536
180,445,687,716
249,501,555,686
14,133,442
120,794,862,902
11,35,938
39,136,349
35,149,379
305,331,850,886
326,366,684,721
187,426,635,927
21,142,464
279,316,688,881
16,53,858
122,735,847,915
46,74,463
6,240,254
8,48,923
20,104,458
244,479,923,934
30,217,589
32,90,657
68,137,674
2,169,574
118,209,227
50,80,441
375,496,673,825
34,99,569
174,648,945,964
48,78,793
75,147,620
23,210,611
83,175,194
36,56,690
102,401,417,563
38,123,576
44,49,735
25,86,879
54,102,590
196,284,370,730
57,109,432
312,595,668,886
139,155,192
67,242,347
91,137,351
514,535,598,759
17,88,730
252,410,790,937
479,541,570,848
34,143,570
73,143,405
165,729,768,989
350,611,811,817
345,574,669,924
217,788,885,942
5,81,894
225,685,781,859
483,605,614,990
117,203,216
24,368,387
445,519,569,952
67,74,959
26,280,286
9,248,269
261,583,847,893
52,333,381
102,146,400
25,289,613
35,241,569
80,122,505
487,580,857,991
8,191,910
64,228,565
341,627,801,931
76,219,562
414,427,845,873
92,128,401
69,128,922
58,215,445
31,291,598
1,299,455
59,202,543
156,172,208
46,237,419
13,153,715
534,538,762,841
108,158,293
329,718,730,919
105,167,250
10,338,467
20,200,693
43,209,501
15,179,805
4,296,526
492,576,694,985
111,139,477
378,678,830,972
18,290,407
79,226,443
57,220,579
55,140,644
3,381,543
56,219,413
8,175,850
78,116,649
125,176,279
6,360,466
61,132,665
333,671,953,979
31,325,474
24,283,601
111,146,559
100,101,493
484,485,628,859
408,434,662,816
2,267,462
104,132,544
346,682,714,780
22,185,914
77,263,289
105,214,275
21,201,768
203,209,286
413,784,840,890
69,380,582
134,227,591
97,335,368
40,378,482
74,253,419
91,227,444
105,291,363
9,269,734
17,540,542
47,200,797
137,235,470
27,282,809
95,166,448
155,205,302
40,230,855
106,300,310
142,302,379
64,238,974
85,244,443
120,165,532
110,162,578
31,427,548
170,204,373
7,305,974
28,422,537
130,335,372
63,325,542
46,213,888
214,219,377
16,530,570
4,310,639
417,695,742,825
138,190,558
98,232,604
520,676,706,732
63,265,527
60,363,473
108,286,380
91,144,629
9,518,558
76,352,418
67,151,714
91,231,592
29,342,667
6,305,844
49,341,505
165,180,276
21,256,641
141,298,344
175,195,455
51,302,775
194,262,314
38,361,930
145,295,426
28,566,868
94,274,409
3,6
61,364,862
107,173,869
57,367,817
19,23
53,312,969
37,368,720
143,304,461
27,580,803
29,529,860
153,348,369
153,231,509
121,337,620
51,278,853
100,238,713
104,354,509
101,339,561
69,468,497
130,255,419
161,243,587
25,461,787
130,247,580
80,319,586
121,244,825
726,872,875,914
14,33
95,193,878
55,519,547
78,278,848
130,338,529
70,532,585
110,381,595
52,527,600
70,346,719
1,396,922
9,521,810
106,172,700
107,225,953
147,166,633
42,331,766
76,356,897
657,683,778,812
139,250,473
89,173,956
30,525,724
50,289,653
77,317,830
6,8
30,528,870
86,291,413
670,674,696,874
64,461,542
101,257,559
145,297,524
11,614,898
120,358,532
113,175,633
16,694,696
292,299,302
26,43
216,270,576
131,386,902
158,178,996
28,36
22,859,875
85,501,547
208,393,609
33,904,926
238,369,424
138,260,718
85,442,574
145,249,771
27,74
99,322,840
101,377,666
13,55
72,450,758
40,470,860
211,269,411
189,301,424
155,186,756
195,333,592
144,456,594
143,425,486
57,522,755
221,351,494
25,626,879
148,616,621
70,571,801
131,476,550
203,311,526
38,433,641
59,436,914
121,497,502
88,298,672
102,320,818
194,310,432
119,257,802
206,266,581
58,474,916
24,702,776
138,458,603
202,207,752
152,267,560
202,204,883
183,390,452
55,569,932
140,379,855
162,173,736
95,257,967
29,63
141,326,833
114,392,894
17,75
158,275,423
20,672,842
26,36
8,774,904
60,623,976
218,294,528
172,230,950
24,733,870
80,284,791
79,420,802
204,225,791
32,64
11,56
155,275,609
50,552,631
8,61
4,67
136,354,846
52,609,963
193,273,415
126,324,751
128,289,698
163,255,464
33,670,805
5,757,818
79,536,804
144,361,782
55,445,778
219,363,423
69,612,891
320,362,383
117,266,777
71,659,881
111,597,741
52,626,823
192,471,541
190,480,526
50,65
73,641,730
224,513,518
28,97
177,358,663
174,333,944
176,370,848
127,486,994
75,655,885
27,104
230,330,975
98,437,732
7,130
199,276,692
170,436,517
35,40
182,510,602
10,138
96,481,992
196,507,605
75,888,982
125,616,704
45,145,355
183,298,679
115,546,656
230,426,606
37,54
63,654,927
66,72
131,468,985
86,456,767
70,637,710
252,319,579
382,392,512
183,330,919
137,615,661
40,60
34,73
119,539,865
2,35,986
384,388,494
83,482,673
9,88
120,449,766
227,547,583
125,524,717
200,387,691
11,85
199,286,747
201,529,584
18,86
